PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
10244330;23503136;1;1;null;null;" Keine Verbindung"
10244330;23503421;1;1;null;1;""
10244330;23503783;1;1;1;1;""
10244330;23537714;1;1;1;1;""
10244330;23537936;1;1;1;1;""
10244330;23538028;1;1;1;1;""
10244330;23540110;1;1;1;1;""
10244330;23540533;1;1;1;1;""
10244330;23540652;1;1;1;1;""
10244330;23540975;1;1;1;1;""
10244330;23541375;1;1;1;1;""
10244330;23541576;1;1;1;null;""
10244330;23503421;2;2;null;2;""
10244330;23503783;2;2;2;2;""
10244330;23537714;2;2;2;2;""
10244330;23537936;2;2;2;2;""
10244330;23538028;2;2;2;2;""
10244330;23540110;2;2;2;2;""
10244330;23540533;2;2;2;2;""
10244330;23540652;2;2;2;2;""
10244330;23540975;2;2;2;2;""
10244330;23541375;2;2;2;2;""
10244330;23541576;2;2;2;null;""
10244330;23503421;1;3;null;3;""
10244330;23503783;1;3;3;3;""
10244330;23537714;1;3;3;3;""
10244330;23537936;1;3;3;3;""
10244330;23538028;1;3;3;3;""
10244330;23540110;1;3;3;3;""
10244330;23540533;1;3;3;3;""
10244330;23540652;1;3;3;3;""
10244330;23540975;1;3;3;3;""
10244330;23541375;1;3;3;3;""
10244330;23541576;1;3;3;null;""
10244330;23503421;2;4;null;4;""
10244330;23503783;2;4;4;4;""
10244330;23537714;2;4;4;4;""
10244330;23537936;2;4;4;4;""
10244330;23538028;2;4;4;4;""
10244330;23540110;2;4;4;4;""
10244330;23540533;2;4;4;4;""
10244330;23540652;2;4;4;4;""
10244330;23540975;2;4;4;4;""
10244330;23541375;2;4;4;4;""
10244330;23541576;2;4;4;null;""
10244330;23503421;1;5;null;5;""
10244330;23503783;1;5;5;5;""
10244330;23537714;1;5;5;5;""
10244330;23537936;1;5;5;5;""
10244330;23538028;1;5;5;5;""
10244330;23540110;1;5;5;5;""
10244330;23540533;1;5;5;5;""
10244330;23540652;1;5;5;5;""
10244330;23540975;1;5;5;5;""
10244330;23541375;1;5;5;5;""
10244330;23541576;1;5;5;null;""
10244330;23503421;2;6;null;6;""
10244330;23503783;2;6;6;6;""
10244330;23537714;2;6;6;6;""
10244330;23537936;2;6;6;6;""
10244330;23538028;2;6;6;6;""
10244330;23540110;2;6;6;6;""
10244330;23540533;2;6;6;6;""
10244330;23540652;2;6;6;6;""
10244330;23540975;2;6;6;6;""
10244330;23541375;2;6;6;6;""
10244330;23541576;2;6;6;null;""
10244330;23503421;1;7;null;7;""
10244330;23503783;1;7;7;7;""
10244330;23537714;1;7;7;7;""
10244330;23537936;1;7;7;7;""
10244330;23538028;1;7;7;7;""
10244330;23540110;1;7;7;7;""
10244330;23540533;1;7;7;7;""
10244330;23540652;1;7;7;7;""
10244330;23540975;1;7;7;7;""
10244330;23541375;1;7;7;7;""
10244330;23541576;1;7;7;null;""
10244330;23503421;2;8;null;8;""
10244330;23503783;2;8;8;8;""
10244330;23537714;2;8;8;8;""
10244330;23537936;2;8;8;8;""
10244330;23538028;2;8;8;8;""
10244330;23540110;2;8;8;8;""
10244330;23540533;2;8;8;8;""
10244330;23540652;2;8;8;8;""
10244330;23540975;2;8;8;8;""
10244330;23541375;2;8;8;8;""
10244330;23541576;2;8;8;null;""
10244330;23537714;1;9;null;9;""
10244330;23537936;1;9;9;9;""
10244330;23538028;1;9;9;9;""
10244330;23540110;1;9;9;9;""
10244330;23540533;1;9;9;9;""
10244330;23540652;1;9;9;9;""
10244330;23540975;1;9;9;9;""
10244330;23541375;1;9;9;9;""
10244330;23541576;1;9;9;null;""
10244330;23540110;2;10;null;10;""
10244330;23540533;2;10;10;10;""
10244330;23540652;2;10;10;10;""
10244330;23540975;2;10;10;10;""
10244330;23541375;2;10;10;10;""
10244330;23541576;2;10;10;null;""
10244330;23540533;1;11;null;11;""
10244330;23540652;1;11;11;11;""
10244330;23540975;1;11;11;11;""
10244330;23541375;1;11;11;11;""
10244330;23541576;1;11;11;null;""
