PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
20576586;53606491;1;1;null;1;""
20576586;53606916;1;1;1;1;""
20576586;53606918;1;1;1;1;""
20576586;53607488;1;1;1;1;""
20576586;53607912;1;1;1;1;""
20576586;53612528;1;1;1;1;""
20576586;53655664;1;1;1;1;""
20576586;53657426;1;1;1;1;""
20576586;53664951;1;1;1;1;""
20576586;53682050;1;1;1;1;""
20576586;53682518;1;1;1;1;""
20576586;53694135;1;1;1;null;""
20576586;53606491;2;2;null;2;""
20576586;53606916;2;2;2;2;""
20576586;53606918;2;2;2;2;""
20576586;53607488;2;2;2;2;""
20576586;53607912;2;2;2;null;" Unklar"
20576586;53606491;1;3;null;3;""
20576586;53606916;1;3;3;3;""
20576586;53606918;1;3;3;3;""
20576586;53607488;1;3;3;3;""
20576586;53607912;1;3;3;null;" Unklar"
20576586;53606491;2;4;null;4;""
20576586;53606916;2;4;4;4;""
20576586;53606918;2;4;4;4;""
20576586;53607488;2;4;4;4;""
20576586;53607912;2;4;4;null;" Unklar"
20576586;53606491;1;5;null;5;""
20576586;53606916;1;5;5;5;""
20576586;53606918;1;5;5;5;""
20576586;53607488;1;5;5;5;""
20576586;53607912;1;5;5;null;" Unklar"
20576586;53612528;2;2;null;2;""
20576586;53655664;2;2;2;2;""
20576586;53657426;2;2;2;2;""
20576586;53664951;2;2;2;2;""
20576586;53682050;2;2;2;2;""
20576586;53682518;2;2;2;4;""
20576586;53694135;2;4;2;null;""
20576586;53612528;1;3;null;3;""
20576586;53655664;1;3;3;5;""
20576586;53657426;1;5;3;3;""
20576586;53664951;1;3;5;null;" Unklar"
20576586;53612528;2;4;null;4;""
20576586;53655664;2;4;4;6;""
20576586;53657426;2;6;4;4;""
20576586;53664951;2;4;6;null;" Unklar"
20576586;53657426;1;3;null;null;""
20576586;53657426;2;4;null;null;""
20576586;53682050;1;3;null;3;""
20576586;53682518;1;3;3;5;""
20576586;53694135;1;5;3;null;""
20576586;53682050;2;4;null;4;""
20576586;53682518;2;4;4;6;""
20576586;53694135;2;6;4;null;""
20576586;53682050;1;5;null;5;""
20576586;53682518;1;5;5;7;""
20576586;53694135;1;7;5;null;""
20576586;53682050;2;6;null;6;""
20576586;53682518;2;6;6;8;""
20576586;53694135;2;8;6;null;""
20576586;53694135;2;2;null;null;""
20576586;53694135;1;3;null;null;""
