PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
"10055775";"23032067";"1";"1";"null";"1";""
"10055775";"23032219";"1";"1";"1";"null";""
"10055775";"23032067";"2";"2";"null";"2";""
"10055775";"23032219";"2";"2";"2";"null";""
"10055775";"23032067";"1";"3";"null";"3";""
"10055775";"23032219";"1";"3";"3";"null";""
"10055775";"23032067";"2";"4";"null";"4";""
"10055775";"23032219";"2";"4";"4";"null";""
"10055775";"23032067";"1";"5";"null";"5";""
"10055775";"23032219";"1";"5";"5";"null";""
"10055775";"23032067";"2";"6";"null";"6";""
"10055775";"23032219";"2";"6";"6";"null";""
"10055775";"23032219";"1";"7";"null";"null";""
"10055775";"23032219";"2";"8";"null";"null";""
"10055775";"23032219";"1";"9";"null";"null";""
"10055775";"23032219";"2";"10";"null";"null";""
