PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
"34055064";"105499937";"1";"1";"null";"1";""
"34055064";"114788569";"1";"1";"1";"1";""
"34055064";"121537221";"1";"1";"1";"1";""
"34055064";"142386384";"1";"1";"1";"null";""
"34055064";"105499937";"2";"2";"null";"2";""
"34055064";"114788569";"2";"2";"2";"2";""
"34055064";"121537221";"2";"2";"2";"2";""
"34055064";"142386384";"2";"2";"2";"null";""
"34055064";"114788569";"1";"3";"null";"3";""
"34055064";"121537221";"1";"3";"3";"3";""
"34055064";"142386384";"1";"3";"3";"null";""
"34055064";"114788569";"2";"4";"null";"4";""
"34055064";"121537221";"2";"4";"4";"4";""
"34055064";"142386384";"2";"4";"4";"null";""
"34055064";"121537221";"1";"5";"null";"5";""
"34055064";"142386384";"1";"5";"5";"null";""
"34055064";"121537221";"2";"6";"null";"6";""
"34055064";"142386384";"2";"6";"6";"null";""
"34055064";"142386384";"1";"7";"null";"null";""
"34055064";"142386384";"2";"8";"null";"null";""
