PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
"42444874";"139217311";"1";"1";"null";"1";""
"42444874";"139217769";"1";"1";"1";"1";""
"42444874";"139218162";"1";"1";"1";"1";""
"42444874";"139219690";"1";"1";"1";"null";""
"42444874";"139217311";"2";"2";"null";"2";""
"42444874";"139217769";"2";"2";"2";"2";""
"42444874";"139218162";"2";"2";"2";"2";""
"42444874";"139219690";"2";"2";"2";"null";""
"42444874";"139217311";"1";"3";"null";"3";""
"42444874";"139217769";"1";"3";"3";"3";""
"42444874";"139218162";"1";"3";"3";"3";""
"42444874";"139219690";"1";"3";"3";"null";""
"42444874";"139217311";"2";"4";"null";"4";""
"42444874";"139217769";"2";"4";"4";"4";""
"42444874";"139218162";"2";"4";"4";"4";""
"42444874";"139219690";"2";"4";"4";"null";""
"42444874";"139217311";"1";"5";"null";"5";""
"42444874";"139217769";"1";"5";"5";"5";""
"42444874";"139218162";"1";"5";"5";"5";""
"42444874";"139219690";"1";"5";"5";"null";""
"42444874";"139219690";"2";"6";"null";"null";""
"42444874";"139219690";"1";"7";"null";"null";""
