PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
"10143625";"23251162";"1";"1";"null";"1";""
"10143625";"23252298";"1";"1";"1";"1";""
"10143625";"23262072";"1";"1";"1";"null";""
"10143625";"23251162";"2";"2";"null";"2";""
"10143625";"23252298";"2";"2";"2";"2";""
"10143625";"23262072";"2";"2";"2";"null";""
"10143625";"23251162";"1";"3";"null";"3";""
"10143625";"23252298";"1";"3";"3";"3";""
"10143625";"23262072";"1";"3";"3";"null";""
"10143625";"23251162";"2";"4";"null";"4";""
"10143625";"23252298";"2";"4";"4";"4";""
"10143625";"23262072";"2";"4";"4";"null";""
"10143625";"23251162";"1";"5";"null";"5";""
"10143625";"23252298";"1";"5";"5";"5";""
"10143625";"23262072";"1";"5";"5";"null";""
"10143625";"23251162";"2";"6";"null";"6";""
"10143625";"23252298";"2";"6";"6";"6";""
"10143625";"23262072";"2";"6";"6";"null";""
"10143625";"23251162";"1";"7";"null";"7";""
"10143625";"23252298";"1";"7";"7";"7";""
"10143625";"23262072";"1";"7";"7";"null";""
"10143625";"23251162";"2";"8";"null";"8";""
"10143625";"23252298";"2";"8";"8";"8";""
"10143625";"23262072";"2";"8";"8";"null";""
"10143625";"23251162";"1";"9";"null";"9";""
"10143625";"23252298";"1";"9";"9";"9";""
"10143625";"23262072";"1";"9";"9";"null";""
"10143625";"23251162";"2";"10";"null";"10";""
"10143625";"23252298";"2";"10";"10";"10";""
"10143625";"23262072";"2";"10";"10";"null";""
"10143625";"23251162";"1";"11";"null";"11";""
"10143625";"23252298";"1";"11";"11";"11";""
"10143625";"23262072";"1";"11";"11";"null";""
