PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
"43545916";"143670547";"1";"1";"null";"1";""
"43545916";"143673023";"1";"1";"1";"null";""
"43545916";"143670547";"2";"2";"null";"2";""
"43545916";"143673023";"2";"2";"2";"null";""
"43545916";"143670547";"1";"3";"null";"3";""
"43545916";"143673023";"1";"3";"3";"null";""
"43545916";"143670547";"2";"4";"null";"4";""
"43545916";"143673023";"2";"4";"4";"null";""
"43545916";"143670547";"1";"5";"null";"5";""
"43545916";"143673023";"1";"5";"5";"null";""
"43545916";"143670547";"2";"6";"null";"6";""
"43545916";"143673023";"2";"6";"6";"null";""
"43545916";"143670547";"1";"7";"null";"7";""
"43545916";"143673023";"1";"7";"7";"null";""
"43545916";"143670547";"2";"8";"null";"8";""
"43545916";"143673023";"2";"8";"8";"null";""
"43545916";"143670547";"1";"9";"null";"9";""
"43545916";"143673023";"1";"9";"9";"null";""
