PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
"15944287";"38936542";"1";"1";"null";"1";""
"15944287";"113169858";"1";"1";"1";"null";""
"15944287";"38936542";"2";"2";"null";"2";""
"15944287";"113169858";"2";"2";"2";"null";""
"15944287";"38936542";"1";"3";"null";"3";""
"15944287";"113169858";"1";"3";"3";"null";""
"15944287";"38936542";"2";"4";"null";"4";""
"15944287";"113169858";"2";"4";"4";"null";""
"15944287";"38936542";"1";"5";"null";"5";""
"15944287";"113169858";"1";"5";"5";"null";""
"15944287";"38936542";"2";"6";"null";"6";""
"15944287";"113169858";"2";"6";"6";"null";""
