PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
"7471859";"16506091";"1";"1";"null";"1";""
"7471859";"16506451";"1";"1";"1";"null";""
"7471859";"16506091";"2";"2";"null";"2";""
"7471859";"16506451";"2";"2";"2";"null";""
"7471859";"16506091";"1";"3";"null";"3";""
"7471859";"16506451";"1";"3";"3";"null";""
"7471859";"16506091";"2";"4";"null";"4";""
"7471859";"16506451";"2";"4";"4";"null";""
"7471859";"16506091";"1";"5";"null";"5";""
"7471859";"16506451";"1";"5";"5";"null";""
"7471859";"16506091";"2";"6";"null";"6";""
"7471859";"16506451";"2";"6";"6";"null";""
"7471859";"16506091";"1";"7";"null";"7";""
"7471859";"16506451";"1";"7";"7";"null";""
"7471859";"16506091";"2";"8";"null";"8";""
"7471859";"16506451";"2";"8";"8";"null";""
"7471859";"16506091";"1";"9";"null";"9";""
"7471859";"16506451";"1";"9";"9";"null";""
