PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
"35131955";"109788353";"1";"1";"null";"1";""
"35131955";"109788801";"1";"1";"1";"1";""
"35131955";"109793972";"1";"1";"1";"null";""
"35131955";"109788353";"2";"2";"null";"2";""
"35131955";"109788801";"2";"2";"2";"2";""
"35131955";"109793972";"2";"2";"2";"null";""
"35131955";"109788353";"1";"3";"null";"3";""
"35131955";"109788801";"1";"3";"3";"3";""
"35131955";"109793972";"1";"3";"3";"null";""
"35131955";"109788353";"2";"4";"null";"4";""
"35131955";"109788801";"2";"4";"4";"4";""
"35131955";"109793972";"2";"4";"4";"null";""
"35131955";"109788353";"1";"5";"null";"5";""
"35131955";"109788801";"1";"5";"5";"5";""
"35131955";"109793972";"1";"5";"5";"null";""
"35131955";"109788353";"2";"6";"null";"6";""
"35131955";"109788801";"2";"6";"6";"6";""
"35131955";"109793972";"2";"6";"6";"null";""
"35131955";"109788353";"1";"7";"null";"7";""
"35131955";"109788801";"1";"7";"7";"7";""
"35131955";"109793972";"1";"7";"7";"null";""
"35131955";"109788801";"2";"8";"null";"8";""
"35131955";"109793972";"2";"8";"8";"null";""
"35131955";"109788801";"1";"9";"null";"9";""
"35131955";"109793972";"1";"9";"9";"null";""
"35131955";"109788801";"2";"10";"null";"10";""
"35131955";"109793972";"2";"10";"10";"null";""
"35131955";"109788801";"1";"11";"null";"11";""
"35131955";"109793972";"1";"11";"11";"null";""
"35131955";"109788801";"2";"12";"null";"12";""
"35131955";"109793972";"2";"12";"12";"null";""
"35131955";"109788801";"1";"13";"null";"13";""
"35131955";"109793972";"1";"13";"13";"null";""
"35131955";"109788801";"2";"14";"null";"14";""
"35131955";"109793972";"2";"14";"14";"null";""
"35131955";"109788801";"1";"15";"null";"17";""
"35131955";"109793972";"1";"17";"15";"null";""
"35131955";"109793972";"1";"15";"null";"null";""
"35131955";"109793972";"2";"16";"null";"null";""
