PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
"42399384";"139039196";"1";"1";"null";"1";""
"42399384";"139041361";"1";"1";"1";"1";""
"42399384";"146409038";"1";"1";"1";"null";""
"42399384";"139039196";"2";"2";"null";"2";""
"42399384";"139041361";"2";"2";"2";"2";""
"42399384";"146409038";"2";"2";"2";"null";""
"42399384";"139039196";"1";"3";"null";"3";""
"42399384";"139041361";"1";"3";"3";"3";""
"42399384";"146409038";"1";"3";"3";"null";""
"42399384";"139039196";"2";"4";"null";"4";""
"42399384";"139041361";"2";"4";"4";"4";""
"42399384";"146409038";"2";"4";"4";"null";""
"42399384";"139039196";"1";"5";"null";"5";""
"42399384";"139041361";"1";"5";"5";"5";""
"42399384";"146409038";"1";"5";"5";"null";""
"42399384";"139039196";"2";"6";"null";"6";""
"42399384";"139041361";"2";"6";"6";"6";""
"42399384";"146409038";"2";"6";"6";"null";""
"42399384";"139039196";"1";"7";"null";"7";""
"42399384";"139041361";"1";"7";"7";"7";""
"42399384";"146409038";"1";"7";"7";"null";""
"42399384";"139041361";"2";"8";"null";"8";""
"42399384";"146409038";"2";"8";"8";"null";""
"42399384";"139041361";"1";"9";"null";"9";""
"42399384";"146409038";"1";"9";"9";"null";""
"42399384";"139041361";"2";"10";"null";"10";""
"42399384";"146409038";"2";"10";"10";"null";""
"42399384";"139041361";"1";"11";"null";"11";""
"42399384";"146409038";"1";"11";"11";"null";""
