PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
"43966248";"145356617";"1";"1";"null";"1";""
"43966248";"145359270";"1";"1";"1";"null";""
"43966248";"145356617";"2";"2";"null";"2";""
"43966248";"145359270";"2";"2";"2";"null";""
"43966248";"145356617";"1";"3";"null";"3";""
"43966248";"145359270";"1";"3";"3";"null";""
"43966248";"145356617";"2";"4";"null";"4";""
"43966248";"145359270";"2";"4";"4";"null";""
"43966248";"145356617";"1";"5";"null";"5";""
"43966248";"145359270";"1";"5";"5";"null";""
"43966248";"145356617";"2";"6";"null";"6";""
"43966248";"145359270";"2";"6";"6";"null";""
"43966248";"145356617";"1";"7";"null";"7";""
"43966248";"145359270";"1";"7";"7";"null";""
"43966248";"145356617";"2";"8";"null";"8";""
"43966248";"145359270";"2";"8";"8";"null";""
"43966248";"145356617";"1";"9";"null";"9";""
"43966248";"145359270";"1";"9";"9";"null";""
