PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
"33901642";"104886080";"1";"1";"null";"1";""
"33901642";"104966096";"1";"1";"1";"null";""
"33901642";"104886080";"2";"2";"null";"2";""
"33901642";"104966096";"2";"2";"2";"null";""
"33901642";"104886080";"1";"3";"null";"3";""
"33901642";"104966096";"1";"3";"3";"null";""
"33901642";"104886080";"2";"4";"null";"4";""
"33901642";"104966096";"2";"4";"4";"null";""
"33901642";"104886080";"1";"5";"null";"5";""
"33901642";"104966096";"1";"5";"5";"null";""
"33901642";"104886080";"2";"6";"null";"6";""
"33901642";"104966096";"2";"6";"6";"null";""
"33901642";"104966096";"1";"7";"null";"null";""
"33901642";"104966096";"2";"8";"null";"null";""
