PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
"15167794";"36774156";"1";"1";"null";"1";""
"15167794";"36774393";"1";"1";"1";"1";""
"15167794";"36835417";"1";"1";"1";"null";""
"15167794";"36774156";"2";"2";"null";"2";""
"15167794";"36774393";"2";"2";"2";"2";""
"15167794";"36835417";"2";"2";"2";"null";""
"15167794";"36774156";"1";"3";"null";"3";""
"15167794";"36774393";"1";"3";"3";"3";""
"15167794";"36835417";"1";"3";"3";"null";""
"15167794";"36774156";"2";"4";"null";"4";""
"15167794";"36774393";"2";"4";"4";"4";""
"15167794";"36835417";"2";"4";"4";"null";""
"15167794";"36774156";"1";"5";"null";"5";""
"15167794";"36774393";"1";"5";"5";"5";""
"15167794";"36835417";"1";"5";"5";"null";""
"15167794";"36774156";"2";"6";"null";"6";""
"15167794";"36774393";"2";"6";"6";"6";""
"15167794";"36835417";"2";"6";"6";"null";""
"15167794";"36774156";"1";"7";"null";"7";""
"15167794";"36774393";"1";"7";"7";"7";""
"15167794";"36835417";"1";"7";"7";"null";""
"15167794";"36774156";"2";"8";"null";"8";""
"15167794";"36774393";"2";"8";"8";"8";""
"15167794";"36835417";"2";"8";"8";"null";""
"15167794";"36774156";"1";"9";"null";"9";""
"15167794";"36774393";"1";"9";"9";"9";""
"15167794";"36835417";"1";"9";"9";"null";""
"15167794";"36774156";"2";"10";"null";"10";""
"15167794";"36774393";"2";"10";"10";"10";""
"15167794";"36835417";"2";"10";"10";"null";""
"15167794";"36774156";"1";"11";"null";"11";""
"15167794";"36774393";"1";"11";"11";"11";""
"15167794";"36835417";"1";"11";"11";"null";""
