PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
"10646354";"24546170";"1";"1";"null";"1";""
"10646354";"24546427";"1";"1";"1";"null";""
"10646354";"24546170";"2";"2";"null";"2";""
"10646354";"24546427";"2";"2";"2";"null";""
"10646354";"24546170";"1";"3";"null";"3";""
"10646354";"24546427";"1";"3";"3";"null";""
"10646354";"24546170";"2";"4";"null";"4";""
"10646354";"24546427";"2";"4";"4";"null";""
"10646354";"24546427";"1";"5";"null";"null";""
"10646354";"24546427";"2";"6";"null";"null";""
"10646354";"24546427";"1";"7";"null";"null";""
