PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
"2448328";"4988278";"1";"1";"null";"1";""
"2448328";"4993134";"1";"1";"1";"null";""
"2448328";"4988278";"2";"2";"null";"2";""
"2448328";"4993134";"2";"2";"2";"null";""
"2448328";"4988278";"1";"3";"null";"3";""
"2448328";"4993134";"1";"3";"3";"null";""
"2448328";"4988278";"2";"4";"null";"4";""
"2448328";"4993134";"2";"4";"4";"null";""
"2448328";"4988278";"1";"5";"null";"5";""
"2448328";"4993134";"1";"5";"5";"null";""
"2448328";"4988278";"2";"6";"null";"6";""
"2448328";"4993134";"2";"6";"6";"null";""
"2448328";"4988278";"1";"7";"null";"7";""
"2448328";"4993134";"1";"7";"7";"null";""
"2448328";"4988278";"2";"8";"null";"8";""
"2448328";"4993134";"2";"8";"8";"null";""
"2448328";"4988278";"1";"9";"null";"9";""
"2448328";"4993134";"1";"9";"9";"null";""
"2448328";"4988278";"2";"10";"null";"10";""
"2448328";"4993134";"2";"10";"10";"null";""
"2448328";"4988278";"1";"11";"null";"11";""
"2448328";"4993134";"1";"11";"11";"null";""
"2448328";"4988278";"2";"12";"null";"12";""
"2448328";"4993134";"2";"12";"12";"null";""
