PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
"20303126";"52625932";"1";"1";"null";"1";""
"20303126";"52630305";"1";"1";"1";"1";""
"20303126";"52632554";"1";"1";"1";"null";""
"20303126";"52625932";"2";"2";"null";"2";""
"20303126";"52630305";"2";"2";"2";"2";""
"20303126";"52632554";"2";"2";"2";"null";""
"20303126";"52625932";"1";"3";"null";"3";""
"20303126";"52630305";"1";"3";"3";"3";""
"20303126";"52632554";"1";"3";"3";"null";""
"20303126";"52625932";"2";"4";"null";"4";""
"20303126";"52630305";"2";"4";"4";"4";""
"20303126";"52632554";"2";"4";"4";"null";""
"20303126";"52625932";"1";"5";"null";"5";""
"20303126";"52630305";"1";"5";"5";"5";""
"20303126";"52632554";"1";"5";"5";"null";""
"20303126";"52625932";"2";"6";"null";"6";""
"20303126";"52630305";"2";"6";"6";"6";""
"20303126";"52632554";"2";"6";"6";"null";""
"20303126";"52625932";"1";"7";"null";"7";""
"20303126";"52630305";"1";"7";"7";"7";""
"20303126";"52632554";"1";"7";"7";"null";""
"20303126";"52625932";"2";"8";"null";"8";""
"20303126";"52630305";"2";"8";"8";"8";""
"20303126";"52632554";"2";"8";"8";"null";""
"20303126";"52625932";"1";"9";"null";"9";""
"20303126";"52630305";"1";"9";"9";"9";""
"20303126";"52632554";"1";"9";"9";"null";""
"20303126";"52625932";"2";"10";"null";"10";""
"20303126";"52630305";"2";"10";"10";"10";""
"20303126";"52632554";"2";"10";"10";"null";""
"20303126";"52625932";"1";"11";"null";"11";""
"20303126";"52630305";"1";"11";"11";"11";""
"20303126";"52632554";"1";"11";"11";"null";""
"20303126";"52625932";"2";"12";"null";"12";""
"20303126";"52630305";"2";"12";"12";"12";""
"20303126";"52632554";"2";"12";"12";"null";""
"20303126";"52625932";"1";"13";"null";"13";""
"20303126";"52630305";"1";"13";"13";"13";""
"20303126";"52632554";"1";"13";"13";"null";""
"20303126";"52625932";"2";"14";"null";"14";""
"20303126";"52630305";"2";"14";"14";"14";""
"20303126";"52632554";"2";"14";"14";"null";""
"20303126";"52630305";"1";"15";"null";"15";""
"20303126";"52632554";"1";"15";"15";"null";""
"20303126";"52630305";"2";"16";"null";"16";""
"20303126";"52632554";"2";"16";"16";"null";""
