PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
"33858028";"104714657";"1";"1";"null";"1";""
"33858028";"104715062";"1";"1";"1";"null";""
"33858028";"104714657";"2";"2";"null";"2";""
"33858028";"104715062";"2";"2";"2";"null";""
"33858028";"104714657";"1";"3";"null";"3";""
"33858028";"104715062";"1";"3";"3";"null";""
"33858028";"104714657";"2";"4";"null";"4";""
"33858028";"104715062";"2";"4";"4";"null";""
"33858028";"104714657";"1";"5";"null";"5";""
"33858028";"104715062";"1";"5";"5";"null";""
"33858028";"104714657";"2";"6";"null";"6";""
"33858028";"104715062";"2";"6";"6";"null";""
"33858028";"104714657";"1";"7";"null";"7";""
"33858028";"104715062";"1";"7";"7";"null";""
"33858028";"104714657";"2";"8";"null";"8";""
"33858028";"104715062";"2";"8";"8";"null";""
"33858028";"104715062";"1";"9";"null";"null";""
"33858028";"104715062";"2";"10";"null";"null";""
