PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
"16056955";"39250918";"1";"1";"null";"1";""
"16056955";"39251394";"1";"1";"1";"null";""
"16056955";"39250918";"2";"2";"null";"2";""
"16056955";"39251394";"2";"2";"2";"null";""
"16056955";"39250918";"1";"3";"null";"3";""
"16056955";"39251394";"1";"3";"3";"null";""
"16056955";"39250918";"2";"4";"null";"6";""
"16056955";"39251394";"2";"6";"4";"null";""
"16056955";"39251394";"2";"4";"null";"null";""
"16056955";"39251394";"1";"5";"null";"null";""
