PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
8343514;18678821;1;1;null;1;""
8343514;18679119;1;1;1;1;""
8343514;18719762;1;1;1;1;""
8343514;18721638;1;1;1;1;""
8343514;18721892;1;1;1;1;""
8343514;18722033;1;1;1;1;""
8343514;18749677;1;1;1;null;""
8343514;18719762;2;2;null;2;""
8343514;18721638;2;2;2;2;""
8343514;18721892;2;2;2;2;""
8343514;18722033;2;2;2;2;""
8343514;18749677;2;2;2;null;""
8343514;18719762;1;3;null;3;""
8343514;18721638;1;3;3;3;""
8343514;18721892;1;3;3;3;""
8343514;18722033;1;3;3;3;""
8343514;18749677;1;3;3;null;""
8343514;18721638;2;4;null;4;""
8343514;18721892;2;4;4;4;""
8343514;18722033;2;4;4;4;""
8343514;18749677;2;4;4;null;""
8343514;18721638;1;5;null;5;""
8343514;18721892;1;5;5;5;""
8343514;18722033;1;5;5;5;""
8343514;18749677;1;5;5;null;""
