PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
37818383;120423368;1;1;null;1;""
37818383;120424907;1;1;1;1;""
37818383;120425562;1;1;1;1;""
37818383;120426349;1;1;1;1;""
37818383;120427413;1;1;1;1;""
37818383;120433277;1;1;1;1;""
37818383;120454287;1;1;1;null;""
37818383;120423368;2;2;null;2;""
37818383;120424907;2;2;2;2;""
37818383;120425562;2;2;2;2;""
37818383;120426349;2;2;2;2;""
37818383;120427413;2;2;2;2;""
37818383;120433277;2;2;2;2;""
37818383;120454287;2;2;2;null;""
37818383;120423368;1;3;null;3;""
37818383;120424907;1;3;3;3;""
37818383;120425562;1;3;3;3;""
37818383;120426349;1;3;3;3;""
37818383;120427413;1;3;3;3;""
37818383;120433277;1;3;3;3;""
37818383;120454287;1;3;3;null;""
37818383;120423368;2;4;null;4;""
37818383;120424907;2;4;4;4;""
37818383;120425562;2;4;4;4;""
37818383;120426349;2;4;4;4;""
37818383;120427413;2;4;4;4;""
37818383;120433277;2;4;4;null;""
37818383;120425562;1;5;null;5;""
37818383;120426349;1;5;5;5;""
37818383;120427413;1;5;5;null;""
37818383;120425562;2;6;null;6;""
37818383;120426349;2;6;6;6;""
37818383;120427413;2;6;6;null;""
37818383;120425562;1;7;null;7;""
37818383;120426349;1;7;7;7;""
37818383;120427413;1;7;7;null;""
