PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
13600962;32431297;1;1;null;1;""
13600962;32431538;1;1;1;1;""
13600962;32545954;1;1;1;1;""
13600962;32548857;1;1;1;1;""
13600962;32700180;1;1;1;1;""
13600962;32760681;1;1;1;1;""
13600962;32761434;1;1;1;1;""
13600962;33122138;1;1;1;null;""
13600962;32761434;2;2;null;4;""
13600962;33122138;2;4;2;null;""
13600962;32761434;1;3;null;5;""
13600962;33122138;1;5;3;null;""
13600962;33122138;2;2;null;null;""
13600962;33122138;1;3;null;null;""
