PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
31733844;96328950;1;1;null;1;""
31733844;96329850;1;1;1;1;""
31733844;96331021;1;1;1;1;""
31733844;96334271;1;1;1;1;""
31733844;96336035;1;1;1;1;""
31733844;96355282;1;1;1;1;""
31733844;96367702;1;1;1;1;""
31733844;126390568;1;1;1;null;""
31733844;96328950;2;2;null;2;""
31733844;96329850;2;2;2;2;""
31733844;96331021;2;2;2;2;""
31733844;96334271;2;2;2;2;""
31733844;96336035;2;2;2;2;""
31733844;96355282;2;2;2;2;""
31733844;96367702;2;2;2;2;""
31733844;126390568;2;2;2;null;""
31733844;96328950;1;3;null;3;""
31733844;96329850;1;3;3;3;""
31733844;96331021;1;3;3;3;""
31733844;96334271;1;3;3;3;""
31733844;96336035;1;3;3;3;""
31733844;96355282;1;3;3;3;""
31733844;96367702;1;3;3;3;""
31733844;126390568;1;3;3;null;""
31733844;96328950;2;4;null;4;""
31733844;96329850;2;4;4;4;""
31733844;96331021;2;4;4;4;""
31733844;96334271;2;4;4;4;""
31733844;96336035;2;4;4;4;""
31733844;96355282;2;4;4;4;""
31733844;96367702;2;4;4;4;""
31733844;126390568;2;4;4;null;""
31733844;96328950;1;5;null;5;""
31733844;96329850;1;5;5;5;""
31733844;96331021;1;5;5;5;""
31733844;96334271;1;5;5;5;""
31733844;96336035;1;5;5;5;""
31733844;96355282;1;5;5;5;""
31733844;96367702;1;5;5;5;""
31733844;126390568;1;5;5;null;""
31733844;96328950;2;6;null;6;""
31733844;96329850;2;6;6;6;""
31733844;96331021;2;6;6;6;""
31733844;96334271;2;6;6;6;""
31733844;96336035;2;6;6;6;""
31733844;96355282;2;6;6;6;""
31733844;96367702;2;6;6;6;""
31733844;126390568;2;6;6;null;""
31733844;96328950;1;7;null;7;""
31733844;96329850;1;7;7;7;""
31733844;96331021;1;7;7;7;""
31733844;96334271;1;7;7;7;""
31733844;96336035;1;7;7;7;""
31733844;96355282;1;7;7;7;""
31733844;96367702;1;7;7;7;""
31733844;126390568;1;7;7;null;""
31733844;96328950;2;8;null;8;""
31733844;96329850;2;8;8;8;""
31733844;96331021;2;8;8;null;""
31733844;96328950;1;9;null;9;""
31733844;96329850;1;9;9;9;""
31733844;96331021;1;9;9;null;""
