PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
20965995;55067121;1;1;null;1;""
20965995;55148376;1;1;1;3;""
20965995;55149085;1;3;1;3;""
20965995;55149571;1;3;3;3;""
20965995;55150122;1;3;3;3;""
20965995;55193268;1;3;3;3;""
20965995;55200727;1;3;3;null;""
20965995;55067121;1;2;null;2;""
20965995;55148376;1;2;2;4;""
20965995;55149085;1;4;2;4;""
20965995;55149571;1;4;4;6;""
20965995;55150122;1;6;4;6;""
20965995;55193268;1;6;6;6;""
20965995;55200727;1;6;6;null;""
20965995;55149085;1;1;null;1;""
20965995;55149571;1;1;1;1;""
20965995;55150122;1;1;1;1;""
20965995;55193268;1;1;1;1;""
20965995;55200727;1;1;1;null;""
20965995;55149085;2;2;null;2;""
20965995;55149571;2;2;2;2;""
20965995;55150122;2;2;2;2;""
20965995;55193268;2;2;2;2;""
20965995;55200727;2;2;2;null;""
20965995;55150122;2;4;null;4;""
20965995;55193268;2;4;4;4;""
20965995;55200727;2;4;4;null;""
20965995;55150122;1;5;null;5;""
20965995;55193268;1;5;5;5;""
20965995;55200727;1;5;5;null;""
