PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
1870600;3750313;1;1;null;1;
1870600;3750388;1;1;1;1;
1870600;3750391;1;1;1;1;
1870600;3750667;1;1;1;1;
1870600;3750708;1;1;1;1;
1870600;3750750;1;1;1;1;
1870600;3750961;1;1;1;1;
1870600;3754104;1;1;1;1;
1870600;3756618;1;1;1;null;
1870600;3750313;2;2;null;2;
1870600;3750388;2;2;2;2;
1870600;3750391;2;2;2;2;
1870600;3750667;2;2;2;2;
1870600;3750708;2;2;2;2;
1870600;3750750;2;2;2;2;
1870600;3750961;2;2;2;2;
1870600;3754104;2;2;2;2;
1870600;3756618;2;2;2;null;
1870600;3750313;1;3;null;3;
1870600;3750388;1;3;3;3;
1870600;3750391;1;3;3;3;
1870600;3750667;1;3;3;3;
1870600;3750708;1;3;3;3;
1870600;3750750;1;3;3;3;
1870600;3750961;1;3;3;3;
1870600;3754104;1;3;3;3;
1870600;3756618;1;3;3;null;
1870600;3750313;2;4;null;4;
1870600;3750388;2;4;4;4;
1870600;3750391;2;4;4;4;
1870600;3750667;2;4;4;4;
1870600;3750708;2;4;4;4;
1870600;3750750;2;4;4;4;
1870600;3750961;2;4;4;4;
1870600;3754104;2;4;4;4;
1870600;3756618;2;4;4;null;
1870600;3750313;1;5;null;5;
1870600;3750388;1;5;5;5;
1870600;3750391;1;5;5;5;
1870600;3750667;1;5;5;7;
1870600;3750708;1;7;5;7;
1870600;3750750;1;7;7;7;
1870600;3750961;1;7;7;7;
1870600;3754104;1;7;7;7;
1870600;3756618;1;7;7;null;
1870600;3750708;1;5;null;5;
1870600;3750750;1;5;5;5;
1870600;3750961;1;5;5;5;
1870600;3754104;1;5;5;5;
1870600;3756618;1;5;5;null;
1870600;3750708;2;6;null;6;
1870600;3750750;2;6;6;6;
1870600;3750961;2;6;6;6;
1870600;3754104;2;6;6;6;
1870600;3756618;2;6;6;null;
1870600;3750708;2;8;null;8;
1870600;3750750;2;8;8;8;
1870600;3750961;2;8;8;8;
1870600;3754104;2;8;8;8;
1870600;3756618;2;8;8;null;
1870600;3750708;1;9;null;9;
1870600;3750750;1;9;9;9;
1870600;3750961;1;9;9;9;
1870600;3754104;1;9;9;9;
1870600;3756618;1;9;9;null;
1870600;3756618;2;10;null;null;
