PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
13386986;31839491;1;1;null;1;""
13386986;31840367;1;1;1;1;""
13386986;31840662;1;1;1;1;""
13386986;31840946;1;1;1;1;""
13386986;31845788;1;1;1;1;""
13386986;31845953;1;1;1;1;""
13386986;31846367;1;1;1;null;""
13386986;31840367;2;2;null;2;""
13386986;31840662;2;2;2;2;""
13386986;31840946;2;2;2;2;""
13386986;31845788;2;2;2;2;""
13386986;31845953;2;2;2;2;""
13386986;31846367;2;2;2;null;""
13386986;31840367;1;3;null;3;""
13386986;31840662;1;3;3;3;""
13386986;31840946;1;3;3;3;""
13386986;31845788;1;3;3;3;""
13386986;31845953;1;3;3;3;""
13386986;31846367;1;3;3;null;""
13386986;31845788;2;4;null;4;""
13386986;31845953;2;4;4;4;""
13386986;31846367;2;4;4;null;""
