PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
17892392;44380285;1;1;null;1;""
17892392;44380618;1;1;1;1;""
17892392;44380804;1;1;1;5;""
17892392;44380962;1;5;1;5;""
17892392;44381278;1;5;5;5;""
17892392;44381452;1;5;5;5;""
17892392;44382238;1;5;5;5;""
17892392;44392124;1;5;5;5;""
17892392;44392289;1;5;5;5;""
17892392;146648769;1;5;5;null;""
17892392;44380285;2;2;null;2;""
17892392;44380618;2;2;2;2;""
17892392;44380804;2;2;2;2;""
17892392;44380962;2;2;2;2;""
17892392;44381278;2;2;2;2;""
17892392;44381452;2;2;2;2;""
17892392;44382238;2;2;2;2;""
17892392;44392124;2;2;2;2;""
17892392;44392289;2;2;2;2;""
17892392;146648769;2;2;2;null;""
17892392;44380285;1;3;null;3;""
17892392;44380618;1;3;3;3;""
17892392;44380804;1;3;3;3;""
17892392;44380962;1;3;3;3;""
17892392;44381278;1;3;3;3;""
17892392;44381452;1;3;3;3;""
17892392;44382238;1;3;3;3;""
17892392;44392124;1;3;3;3;""
17892392;44392289;1;3;3;3;""
17892392;146648769;1;3;3;null;""
17892392;44380285;2;4;null;4;""
17892392;44380618;2;4;4;4;""
17892392;44380804;2;4;4;4;""
17892392;44380962;2;4;4;4;""
17892392;44381278;2;4;4;4;""
17892392;44381452;2;4;4;4;""
17892392;44382238;2;4;4;4;""
17892392;44392124;2;4;4;4;""
17892392;44392289;2;4;4;4;""
17892392;146648769;2;4;4;null;""
17892392;44380962;1;1;null;1;""
17892392;44381278;1;1;1;1;""
17892392;44381452;1;1;1;1;""
17892392;44382238;1;1;1;1;""
17892392;44392124;1;1;1;1;""
17892392;44392289;1;1;1;1;""
17892392;146648769;1;1;1;null;""
