PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
38463455;122989819;1;1;null;1;
38463455;122990402;1;1;1;1;
38463455;122990402;2;2;null;2;
38463455;122990402;1;3;null;3;
38463455;122990402;2;4;null;4;
38463455;123079500;1;1;1;1;
38463455;123079500;2;2;2;2;
38463455;123079500;1;3;3;3;
38463455;123079500;2;4;4;4;
38463455;123079500;1;5;null;9;
38463455;123080857;1;1;1;1;
38463455;123080857;2;2;2;2;
38463455;123080857;1;3;3;3;
38463455;123080857;2;4;4;4;
38463455;123080857;1;5;null;5;
38463455;123080857;2;6;null;6;
38463455;123080857;1;7;null;7;
38463455;123080857;2;8;null;8;
38463455;123080857;1;9;5;9;
38463455;123082273;1;1;1;1;
38463455;123082273;2;2;2;2;
38463455;123082273;1;3;3;3;
38463455;123082273;2;4;4;4;
38463455;123082273;1;5;5;5;
38463455;123082273;2;6;6;6;
38463455;123082273;1;7;7;7;
38463455;123082273;2;8;8;8;
38463455;123082273;1;9;9;9;
38463455;123082273;2;10;null;10;
38463455;123082273;1;11;null;11;
38463455;123084083;1;1;1;1;
38463455;123084083;2;2;2;2;
38463455;123084083;1;3;3;3;
38463455;123084083;2;4;4;4;
38463455;123084083;1;5;5;5;
38463455;123084083;2;6;6;6;
38463455;123084083;1;7;7;7;
38463455;123084083;2;8;8;null;
38463455;123084083;1;9;9;null;
38463455;123084083;2;10;10;8;
38463455;123084083;1;11;11;9;
38463455;123141839;1;1;1;null;
38463455;123141839;2;2;2;null;
38463455;123141839;1;3;3;null;
38463455;123141839;2;4;4;null;
38463455;123141839;1;5;5;null;
38463455;123141839;2;6;6;null;
38463455;123141839;1;7;7;null;
38463455;123141839;2;8;10;null;
38463455;123141839;1;9;11;null;
