PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
25488162;72159065;1;1;null;1;""
25488162;72159434;1;1;1;1;""
25488162;72160416;1;1;1;1;""
25488162;72160472;1;1;1;1;""
25488162;72160571;1;1;1;1;""
25488162;72161258;1;1;1;1;""
25488162;72161826;1;1;1;1;""
25488162;72163080;1;1;1;null;""
25488162;72159065;2;2;null;2;""
25488162;72159434;2;2;2;2;""
25488162;72160416;2;2;2;2;""
25488162;72160472;2;2;2;2;""
25488162;72160571;2;2;2;2;""
25488162;72161258;2;2;2;2;""
25488162;72161826;2;2;2;2;""
25488162;72163080;2;2;2;null;""
25488162;72159065;1;3;null;3;""
25488162;72159434;1;3;3;3;""
25488162;72160416;1;3;3;3;""
25488162;72160472;1;3;3;3;""
25488162;72160571;1;3;3;3;""
25488162;72161258;1;3;3;3;""
25488162;72161826;1;3;3;3;""
25488162;72163080;1;3;3;null;""
25488162;72159065;2;4;null;4;""
25488162;72159434;2;4;4;4;""
25488162;72160416;2;4;4;4;""
25488162;72160472;2;4;4;4;""
25488162;72160571;2;4;4;4;""
25488162;72161258;2;4;4;4;""
25488162;72161826;2;4;4;4;""
25488162;72163080;2;4;4;null;""
25488162;72159065;1;5;null;null;" Nicht richtig unterteilt"
25488162;72159434;1;5;null;null;" Unklar"
25488162;72159434;2;6;null;null;" Unklar"
25488162;72159434;1;7;null;null;" Unklar"
25488162;72160416;1;5;null;5;""
25488162;72160472;1;5;5;5;""
25488162;72160571;1;5;5;5;""
25488162;72161258;1;5;5;5;""
25488162;72161826;1;5;5;5;""
25488162;72163080;1;5;5;null;""
25488162;72160416;2;6;null;6;""
25488162;72160472;2;6;6;6;""
25488162;72160571;2;6;6;6;""
25488162;72161258;2;6;6;6;""
25488162;72161826;2;6;6;6;""
25488162;72163080;2;6;6;null;""
25488162;72161258;1;7;null;7;""
25488162;72161826;1;7;7;7;""
25488162;72163080;1;7;7;null;""
