PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
2129173;4296474;1;1;null;1;""
2129173;4296478;1;1;1;1;""
2129173;4296479;1;1;1;1;""
2129173;4296487;1;1;1;1;""
2129173;4296494;1;1;1;1;""
2129173;4296544;1;1;1;1;""
2129173;4296682;1;1;1;1;""
2129173;105602291;1;1;1;null;""
2129173;4296474;2;2;null;2;""
2129173;4296478;2;2;2;2;""
2129173;4296479;2;2;2;2;""
2129173;4296487;2;2;2;2;""
2129173;4296494;2;2;2;2;""
2129173;4296544;2;2;2;2;""
2129173;4296682;2;2;2;2;""
2129173;105602291;2;2;2;null;""
2129173;4296494;1;3;null;3;""
2129173;4296544;1;3;3;3;""
2129173;4296682;1;3;3;3;""
2129173;105602291;1;3;3;null;""
2129173;4296544;2;4;null;4;""
2129173;4296682;2;4;4;4;""
2129173;105602291;2;4;4;null;""
2129173;4296544;1;5;null;5;""
2129173;4296682;1;5;5;5;""
2129173;105602291;1;5;5;null;""
2129173;4296544;2;6;null;6;""
2129173;4296682;2;6;6;6;""
2129173;105602291;2;6;6;null;""
2129173;4296544;1;7;null;7;""
2129173;4296682;1;7;7;7;""
2129173;105602291;1;7;7;null;""
2129173;4296544;2;8;null;8;""
2129173;4296682;2;8;8;8;""
2129173;105602291;2;8;8;null;""
2129173;4296682;1;9;null;9;""
2129173;105602291;1;9;9;null;""
