PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
41070369;133521052;1;1;null;1;""
41070369;133522134;1;1;1;1;""
41070369;133557958;1;1;1;null;""
41070369;133521052;2;2;null;2;""
41070369;133522134;2;2;2;2;""
41070369;133557958;2;2;2;null;""
41070369;133521052;1;3;null;3;""
41070369;133522134;1;3;3;3;""
41070369;133557958;1;3;3;null;""
41070369;133521052;2;4;null;4;""
41070369;133522134;2;4;4;4;""
41070369;133557958;2;4;4;null;""
41070369;133521052;1;5;null;5;""
41070369;133522134;1;5;5;5;""
41070369;133557958;1;5;5;null;""
41070369;133557958;2;6;null;null;""
41070369;133557958;1;7;null;null;""
