PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
25469029;72085296;1;1;null;1;""
25469029;127839932;1;1;1;null;""
25469029;72085296;2;2;null;2;""
25469029;127839932;2;2;2;null;""
25469029;72085296;1;3;null;3;""
25469029;127839932;1;3;3;null;""
25469029;72085296;2;4;null;4;""
25469029;127839932;2;4;4;null;""
25469029;72085296;1;5;null;5;""
25469029;127839932;1;5;5;null;""
25469029;72085296;2;6;null;6;""
25469029;127839932;2;6;6;null;""
25469029;72085296;1;7;null;7;""
25469029;127839932;1;7;7;null;""
25469029;72085296;2;8;null;8;""
25469029;127839932;2;8;8;null;""
25469029;72085296;1;9;null;9;""
25469029;127839932;1;9;9;null;""
