PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
31847980;96776892;1;1;null;1;""
31847980;96777026;1;1;1;1;""
31847980;96777129;1;1;1;null;""
31847980;96776892;2;2;null;2;""
31847980;96777026;2;2;2;2;""
31847980;96777129;2;2;2;null;""
31847980;96776892;1;3;null;3;""
31847980;96777026;1;3;3;3;""
31847980;96777129;1;3;3;null;""
31847980;96776892;2;4;null;4;""
31847980;96777026;2;4;4;4;""
31847980;96777129;2;4;4;null;""
31847980;96776892;1;5;null;5;""
31847980;96777026;1;5;5;5;""
31847980;96777129;1;5;5;null;""
31847980;96776892;2;6;null;6;""
31847980;96777026;2;6;6;6;""
31847980;96777129;2;6;6;null;""
