PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
13872937;33181039;1;1;null;1;""
13872937;33181361;1;1;1;null;""
13872937;33181039;2;2;null;2;""
13872937;33181361;2;2;2;null;""
13872937;33181039;1;3;null;3;""
13872937;33181361;1;3;3;null;""
13872937;33181039;2;4;null;4;""
13872937;33181361;2;4;4;null;""
13872937;33181039;1;5;null;5;""
13872937;33181361;1;5;5;null;""
13872937;33181039;2;6;null;6;""
13872937;33181361;2;6;6;null;""
13872937;33181039;1;7;null;7;""
13872937;33181361;1;7;7;null;""
13872937;33181039;2;8;null;null;" Aufgeteilter Codeblock:"
13872937;33181361;2;8;null;null;""
13872937;33181361;1;9;null;null;""
13872937;33181361;2;10;null;null;""
