PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
17234244;42517404;1;1;null;1;""
17234244;42518572;1;1;1;1;""
17234244;42527155;1;1;1;1;""
17234244;146064432;1;1;1;null;""
17234244;42517404;2;2;null;2;""
17234244;42518572;2;2;2;2;""
17234244;42527155;2;2;2;2;""
17234244;146064432;2;2;2;null;""
17234244;42517404;1;3;null;3;""
17234244;42518572;1;3;3;3;""
17234244;42527155;1;3;3;3;""
17234244;146064432;1;3;3;null;""
17234244;42518572;2;4;null;4;""
17234244;42527155;2;4;4;4;""
17234244;146064432;2;4;4;null;""
