PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
4025018;8462513;1;1;null;1;""
4025018;8463104;1;1;1;1;""
4025018;8463635;1;1;1;null;""
4025018;8462513;2;2;null;2;""
4025018;8463104;2;2;2;2;""
4025018;8463635;2;2;2;null;""
4025018;8462513;1;3;null;3;""
4025018;8463104;1;3;3;3;""
4025018;8463635;1;3;3;null;""
4025018;8462513;2;4;null;4;""
4025018;8463104;2;4;4;4;""
4025018;8463635;2;4;4;null;""
4025018;8462513;1;5;null;5;""
4025018;8463104;1;5;5;5;""
4025018;8463635;1;5;5;null;""
4025018;8463104;2;6;null;6;""
4025018;8463635;2;6;6;null;""
4025018;8463104;1;7;null;7;""
4025018;8463635;1;7;7;null;""
4025018;8463104;2;8;null;8;""
4025018;8463635;2;8;8;null;""
4025018;8463104;1;9;null;9;""
4025018;8463635;1;9;9;null;""
