PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
31930333;97103658;1;1;null;1;""
31930333;97171970;1;1;1;1;""
31930333;97430070;1;1;1;1;""
31930333;146594450;1;1;1;null;""
31930333;97171970;2;2;null;2;""
31930333;97430070;2;2;2;2;""
31930333;146594450;2;2;2;null;""
31930333;97171970;1;3;null;3;""
31930333;97430070;1;3;3;3;""
31930333;146594450;1;3;3;null;""
31930333;97171970;2;4;null;4;""
31930333;97430070;2;4;4;4;""
31930333;146594450;2;4;4;null;""
31930333;97171970;1;5;null;5;""
31930333;97430070;1;5;5;5;""
31930333;146594450;1;5;5;null;""
31930333;97171970;2;6;null;6;""
31930333;97430070;2;6;6;6;""
31930333;146594450;2;6;6;null;""
31930333;97171970;1;7;null;7;""
31930333;97430070;1;7;7;7;""
31930333;146594450;1;7;7;null;""
