PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
22147462;59412489;1;1;null;1;
22147462;59416986;1;1;1;1;
22147462;59417311;1;1;1;1;
22147462;59420535;1;1;1;1;
22147462;59421253;1;1;1;1;
22147462;59421729;1;1;1;1;
22147462;59423346;1;1;1;1;
22147462;146233193;1;1;1;null;
22147462;59412489;2;2;null;2;
22147462;59416986;2;2;2;2;
22147462;59417311;2;2;2;2;
22147462;59420535;2;2;2;2;
22147462;59421253;2;2;2;2;
22147462;59421729;2;2;2;2;
22147462;59423346;2;2;2;2;
22147462;146233193;2;2;2;null;
22147462;59412489;1;3;null;3;
22147462;59416986;1;3;3;3;
22147462;59417311;1;3;3;3;
22147462;59420535;1;3;3;3;
22147462;59421253;1;3;3;3;
22147462;59421729;1;3;3;3;
22147462;59423346;1;3;3;3;
22147462;146233193;1;3;3;null;
22147462;59412489;2;4;null;4;
22147462;59416986;2;4;4;4;
22147462;59417311;2;4;4;4;
22147462;59420535;2;4;4;4;
22147462;59421253;2;4;4;4;
22147462;59421729;2;4;4;4;
22147462;59423346;2;4;4;4;
22147462;146233193;2;4;4;null;
22147462;59412489;1;5;null;5;
22147462;59416986;1;5;5;5;
22147462;59417311;1;5;5;5;
22147462;59420535;1;5;5;5;
22147462;59421253;1;5;5;5;
22147462;59421729;1;5;5;5;
22147462;59423346;1;5;5;5;
22147462;146233193;1;5;5;null;
22147462;59412489;2;6;null;6;
22147462;59416986;2;6;6;6;
22147462;59417311;2;6;6;6;
22147462;59420535;2;6;6;6;
22147462;59421253;2;6;6;6;
22147462;59421729;2;6;6;6;
22147462;59423346;2;6;6;6;
22147462;146233193;2;6;6;null;
22147462;59412489;1;7;null;7;
22147462;59416986;1;7;7;7;
22147462;59417311;1;7;7;9;
22147462;59420535;1;9;7;9;
22147462;59421253;1;9;9;9;
22147462;59421729;1;9;9;9;
22147462;59423346;1;9;9;9;
22147462;146233193;1;9;9;null;
22147462;59420535;1;7;null;7;
22147462;59421253;1;7;7;7;
22147462;59421729;1;7;7;7;
22147462;59423346;1;7;7;7;
22147462;146233193;1;7;7;null;
22147462;59420535;2;8;null;8;
22147462;59421253;2;8;8;8;
22147462;59421729;2;8;8;8;
22147462;59423346;2;8;8;8;
22147462;146233193;2;8;8;null;
22147462;59421253;2;10;null;10;
22147462;59421729;2;10;10;10;
22147462;59423346;2;10;10;10;
22147462;146233193;2;10;10;null;
22147462;59421253;1;11;null;null;
22147462;59423346;1;11;null;11;
22147462;146233193;1;11;11;null;
