PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
16503224;40493680;1;1;null;null;""
16503224;40493680;2;2;null;null;""
16503224;40493680;1;3;null;null;""
16503224;40493680;2;4;null;null;""
16503224;40493680;1;5;null;null;""
16503224;40493680;2;6;null;null;""
16503224;40723070;1;1;null;null;" Fehler.  Keine Verbindung"
16503224;44191656;1;1;null;null;""
16503224;44191656;2;2;null;null;""
16503224;44191656;1;3;null;null;""
16503224;44191656;2;4;null;null;""
16503224;44191656;1;5;null;null;""
16503224;44191656;2;6;null;null;""
