PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
43926442;145189184;1;1;null;1;""
43926442;145189563;1;1;1;null;""
43926442;145189184;2;2;null;2;""
43926442;145189563;2;2;2;null;""
43926442;145189184;1;3;null;3;""
43926442;145189563;1;3;3;null;""
43926442;145189184;2;4;null;4;""
43926442;145189563;2;4;4;null;""
43926442;145189184;1;5;null;5;""
43926442;145189563;1;5;5;null;""
43926442;145189184;2;6;null;6;""
43926442;145189563;2;6;6;null;""
43926442;145189184;1;7;null;7;""
43926442;145189563;1;7;7;null;""
43926442;145189184;2;8;null;8;""
43926442;145189563;2;8;8;null;""
