PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
39364710;126575186;1;1;null;1;""
39364710;126582434;1;1;1;null;""
39364710;126575186;2;2;null;2;""
39364710;126582434;2;2;2;null;""
39364710;126575186;1;3;null;3;""
39364710;126582434;1;3;3;null;""
39364710;126575186;2;4;null;4;""
39364710;126582434;2;4;4;null;""
39364710;126575186;1;5;null;5;""
39364710;126582434;1;5;5;null;""
39364710;126575186;2;6;null;6;""
39364710;126582434;2;6;6;null;""
39364710;126575186;1;7;null;7;""
39364710;126582434;1;7;7;null;""
39364710;126575186;2;8;null;8;""
39364710;126582434;2;8;8;null;""
39364710;126575186;1;9;null;11;""
39364710;126582434;1;11;9;null;""
39364710;126582434;1;9;null;null;""
39364710;126582434;2;10;null;null;""
