PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
37605395;119572825;1;1;null;1;""
37605395;119580973;1;1;1;null;""
37605395;119572825;2;2;null;2;""
37605395;119580973;2;2;2;null;""
37605395;119572825;1;3;null;3;""
37605395;119580973;1;3;3;null;""
37605395;119572825;2;4;null;4;""
37605395;119580973;2;4;4;null;""
37605395;119572825;1;5;null;5;""
37605395;119580973;1;5;5;null;""
37605395;119572825;2;6;null;6;""
37605395;119580973;2;6;6;null;""
37605395;119580973;1;7;null;null;""
37605395;119580973;2;8;null;null;""
37605395;119580973;1;9;null;null;""
37605395;119580973;2;10;null;null;""
