PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
11122155;25782496;1;1;null;1;""
11122155;25834766;1;1;1;null;""
11122155;25782496;2;2;null;2;""
11122155;25834766;2;2;2;null;""
11122155;25782496;1;3;null;3;""
11122155;25834766;1;3;3;null;""
11122155;25782496;2;4;null;4;""
11122155;25834766;2;4;4;null;""
11122155;25782496;1;5;null;5;""
11122155;25834766;1;5;5;null;""
11122155;25782496;2;6;null;6;""
11122155;25834766;2;6;6;null;""
11122155;25782496;1;7;null;7;""
11122155;25834766;1;7;7;null;""
