PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
29363473;87054071;1;1;null;1;""
29363473;87091216;1;1;1;null;""
29363473;87054071;2;2;null;2;""
29363473;87091216;2;2;2;null;""
29363473;87054071;1;3;null;3;""
29363473;87091216;1;3;3;null;""
29363473;87054071;2;4;null;4;""
29363473;87091216;2;4;4;null;""
29363473;87054071;1;5;null;5;""
29363473;87091216;1;5;5;null;""
29363473;87054071;2;6;null;6;""
29363473;87091216;2;6;6;null;""
29363473;87054071;1;7;null;7;""
29363473;87091216;1;7;7;null;""
