PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
33494240;103258011;1;1;null;1;""
33494240;103258412;1;1;1;null;""
33494240;103258011;2;2;null;2;""
33494240;103258412;2;2;2;null;""
33494240;103258011;1;3;null;3;""
33494240;103258412;1;3;3;null;""
33494240;103258011;2;4;null;4;""
33494240;103258412;2;4;4;null;""
33494240;103258011;1;5;null;5;""
33494240;103258412;1;5;5;null;""
33494240;103258011;2;6;null;6;""
33494240;103258412;2;6;6;null;""
33494240;103258011;1;7;null;7;""
33494240;103258412;1;7;7;null;""
