PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
42061606;137672214;1;1;null;1;""
42061606;137682692;1;1;1;null;""
42061606;137672214;2;2;null;2;""
42061606;137682692;2;2;2;null;""
42061606;137672214;1;3;null;3;""
42061606;137682692;1;3;3;null;""
42061606;137672214;2;4;null;4;""
42061606;137682692;2;4;4;null;""
42061606;137672214;1;5;null;5;""
42061606;137682692;1;5;5;null;""
42061606;137672214;2;6;null;6;""
42061606;137682692;2;6;6;null;""
42061606;137672214;1;7;null;7;""
42061606;137682692;1;7;7;null;""
