PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
40710937;132022509;1;1;null;1;""
40710937;132022848;1;1;1;null;""
40710937;132022509;2;2;null;2;""
40710937;132022848;2;2;2;null;""
40710937;132022848;1;3;null;null;""
40710937;132022848;2;4;null;null;""
40710937;132022848;1;5;null;null;""
40710937;132022848;2;6;null;null;""
40710937;132022848;1;7;null;null;""
40710937;132022848;2;8;null;null;""
40710937;132022848;1;9;null;null;""
40710937;132022848;2;10;null;null;""
40710937;132022848;1;11;null;null;""
