PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
23951275;66249059;1;1;null;1;""
23951275;66249218;1;1;1;1;""
23951275;66249496;1;1;1;1;""
23951275;66249907;1;1;1;1;""
23951275;66250310;1;1;1;null;""
23951275;66249059;2;2;null;2;""
23951275;66249218;2;2;2;2;""
23951275;66249496;2;2;2;2;""
23951275;66249907;2;2;2;2;""
23951275;66250310;2;2;2;null;""
23951275;66249059;1;3;null;3;""
23951275;66249218;1;3;3;3;""
23951275;66249496;1;3;3;3;""
23951275;66249907;1;3;3;3;""
23951275;66250310;1;3;3;null;""
23951275;66249496;2;4;null;4;""
23951275;66249907;2;4;4;4;""
23951275;66250310;2;4;4;null;""
23951275;66249907;1;5;null;5;""
23951275;66250310;1;5;5;null;""
