PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
28786913;84823220;1;1;null;1;""
28786913;84823519;1;1;1;1;""
28786913;84824017;1;1;1;null;""
28786913;84823220;2;2;null;2;""
28786913;84823519;2;2;2;2;""
28786913;84824017;2;2;2;null;""
28786913;84823220;1;3;null;3;""
28786913;84823519;1;3;3;3;""
28786913;84824017;1;3;3;null;""
28786913;84823220;2;4;null;4;""
28786913;84823519;2;4;4;4;""
28786913;84824017;2;4;4;null;""
28786913;84823220;1;5;null;5;""
28786913;84823519;1;5;5;5;""
28786913;84824017;1;5;5;null;""
