PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
38136787;121684667;2;1;null;2;
38136787;121684667;1;2;null;3; Aufgeteilter Block
38136787;121684667;2;3;null;4;
38136787;121684667;1;4;null;5;
38136787;121684667;2;5;null;6;
38136787;121684667;1;6;null;7;
38136787;121684886;1;1;null;1;
38136787;121684886;2;2;1;2;
38136787;121684886;1;3;2;3;
38136787;121684886;2;4;3;4;
38136787;121684886;1;5;4;5;
38136787;121684886;2;6;5;6;
38136787;121684886;1;7;6;7;
38136787;121685062;1;1;1;null;
38136787;121685062;2;2;2;null;
38136787;121685062;1;3;3;null;
38136787;121685062;2;4;4;null;
38136787;121685062;1;5;5;null;
38136787;121685062;2;6;6;null;
38136787;121685062;1;7;7;null;
