PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
35929577;112935041;1;1;null;1;
35929577;112935293;1;1;1;1;
35929577;112935730;1;1;1;null;
35929577;112935041;2;2;null;2;
35929577;112935293;2;2;2;2;
35929577;112935730;2;2;2;null;
35929577;112935041;1;3;null;null;
35929577;112935041;2;4;null;4;
35929577;112935293;2;4;4;4;
35929577;112935730;2;4;4;null;
35929577;112935041;1;5;null;5;
35929577;112935293;1;5;5;5;
35929577;112935730;1;5;5;null;
35929577;112935041;2;6;null;6;
35929577;112935293;2;6;6;6;
35929577;112935730;2;6;6;null;
35929577;112935041;1;7;null;7;
35929577;112935293;1;7;7;7;
35929577;112935730;1;7;7;null;
35929577;112935041;2;8;null;8;
35929577;112935293;2;8;8;8;
35929577;112935730;2;8;8;null;
35929577;112935041;1;9;null;9;
35929577;112935293;1;9;9;9;
35929577;112935730;1;9;9;null;
35929577;112935041;2;10;null;10;
35929577;112935293;2;10;10;10;
35929577;112935730;2;10;10;null;
35929577;112935041;1;11;null;11;
35929577;112935293;1;11;11;11;
35929577;112935730;1;11;11;null;
35929577;112935293;1;3;null;3;
35929577;112935730;1;3;3;null;
