PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
16598416;40752380;1;1;null;1;""
16598416;97290147;1;1;1;1;""
16598416;97290154;1;1;1;null;""
16598416;40752380;2;2;null;2;""
16598416;97290147;2;2;2;2;""
16598416;97290154;2;2;2;null;""
16598416;40752380;1;3;null;3;""
16598416;97290147;1;3;3;3;""
16598416;97290154;1;3;3;null;""
16598416;40752380;2;4;null;4;""
16598416;97290147;2;4;4;4;""
16598416;97290154;2;4;4;null;""
16598416;40752380;1;5;null;5;""
16598416;97290147;1;5;5;5;""
16598416;97290154;1;5;5;null;""
16598416;40752380;2;6;null;6;""
16598416;97290147;2;6;6;6;""
16598416;97290154;2;6;6;null;""
16598416;40752380;1;7;null;7;""
16598416;97290147;1;7;7;7;""
16598416;97290154;1;7;7;null;""
