PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
33137697;101846433;1;1;null;1;""
33137697;101847179;1;1;1;1;""
33137697;101847498;1;1;1;null;""
33137697;101846433;2;2;null;2;""
33137697;101847179;2;2;2;2;""
33137697;101847498;2;2;2;null;""
33137697;101846433;1;3;null;3;""
33137697;101847179;1;3;3;3;""
33137697;101847498;1;3;3;null;""
33137697;101846433;2;4;null;4;""
33137697;101847179;2;4;4;4;""
33137697;101847498;2;4;4;null;""
33137697;101846433;1;5;null;5;""
33137697;101847179;1;5;5;5;""
33137697;101847498;1;5;5;null;""
33137697;101846433;2;6;null;6;""
33137697;101847179;2;6;6;6;""
33137697;101847498;2;6;6;null;""
33137697;101846433;1;7;null;7;""
33137697;101847179;1;7;7;7;""
33137697;101847498;1;7;7;null;""
33137697;101846433;2;8;null;8;""
33137697;101847179;2;8;8;8;""
33137697;101847498;2;8;8;null;""
33137697;101846433;1;9;null;11;""
33137697;101847179;1;11;9;11;""
33137697;101847498;1;11;11;null;""
33137697;101846433;2;10;null;12;""
33137697;101847179;2;12;10;12;""
33137697;101847498;2;12;12;null;""
33137697;101847179;1;9;null;9;""
33137697;101847498;1;9;9;null;""
33137697;101847179;2;10;null;10;""
33137697;101847498;2;10;10;null;""
33137697;101847498;1;13;null;null;""
