PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
18343244;45669037;1;1;null;1;""
18343244;45708244;1;1;1;null;" Unklar"
18343244;45669037;2;2;null;2;""
18343244;45708244;2;2;2;null;" Unklar"
18343244;45709882;1;1;null;1;""
18343244;45710706;1;1;1;1;""
18343244;45711019;1;1;1;1;""
18343244;45715651;1;1;1;1;""
18343244;45716912;1;1;1;1;""
18343244;45719663;1;1;1;null;""
18343244;45709882;2;2;null;2;""
18343244;45710706;2;2;2;2;""
18343244;45711019;2;2;2;2;""
18343244;45715651;2;2;2;2;""
18343244;45716912;2;2;2;2;""
18343244;45719663;2;2;2;null;""
