Id;PostId;UserId;PostHistoryTypeId;RevisionGUID;CreationDate;Text;UserDisplayName;Comment
90718853;30301241;4911686;2;0c5cc49e-c008-4e58-90af-d6ed2429d8a7;2015-05-18 10:50:17.0;"I have web application that configs with with jsf 2.2.4 and primeface 5.1.it works fine when i deploy it on tomcat 8.but it doesn't deploy on weblogic 12.it goes to error in process annotation so i created weblogic.xml then it deployed but error raise up&#xD;&#xA;weblogic.xml&#xD;&#xA;&#xD;&#xA;<!-- begin snippet: js hide: false -->&#xD;&#xA;&#xD;&#xA;<!-- language: lang-html -->&#xD;&#xA;&#xD;&#xA;    <weblogic-web-app xmlns=""http://xmlns.oracle.com/weblogic/weblogic-web-app""&#xD;&#xA;                      xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""&#xD;&#xA;                      xsi:schemaLocation=""http://java.sun.com/xml/ns/javaee http://java.sun.com/xml/ns/javaee/web-app_2_5.xsd http://xmlns.oracle.com/weblogic/weblogic-web-app http://xmlns.oracle.com/weblogic/weblogic-web-app/1.0/weblogic-web-app.xsd"">&#xD;&#xA;        <jsp-descriptor>&#xD;&#xA;            <keepgenerated>true</keepgenerated>&#xD;&#xA;            <debug>true</debug>&#xD;&#xA;        </jsp-descriptor>&#xD;&#xA;        <container-descriptor>&#xD;&#xA;            <prefer-application-packages>&#xD;&#xA;                <package-name>javax.faces.*</package-name>&#xD;&#xA;                <package-name>com.sun.faces.*</package-name>&#xD;&#xA;                <package-name>com.bea.faces.*</package-name>&#xD;&#xA;                <package-name>javax.persistence.*</package-name>&#xD;&#xA;                <package-name>org.springframework.*</package-name>&#xD;&#xA;            </prefer-application-packages>&#xD;&#xA;            <prefer-application-resources>&#xD;&#xA;                <resource-name>javax.faces.*</resource-name>&#xD;&#xA;                <resource-name>com.sun.faces.*</resource-name>&#xD;&#xA;                <resource-name>com.bea.faces.*</resource-name>&#xD;&#xA;                <resource-name>META-INF/services/javax.servlet.ServletContainerInitializer</resource-name>&#xD;&#xA;                <resource-name>META-INF/services/com.sun.faces.*</resource-name>&#xD;&#xA;                <resource-name>META-INF/services/javax.faces.*</resource-name>&#xD;&#xA;&#xD;&#xA;            </prefer-application-resources>&#xD;&#xA;        </container-descriptor>&#xD;&#xA;    <!--    <osgi-framework-reference>&#xD;&#xA;            <name>OsgiFramework-0</name>&#xD;&#xA;            <application-bundle-symbolic-name>org.nspofmw.crm.customer</application-bundle-symbolic-name>&#xD;&#xA;        </osgi-framework-reference>-->&#xD;&#xA;        <context-root>customer</context-root>&#xD;&#xA;    </weblogic-web-app>&#xD;&#xA;&#xD;&#xA;&#xD;&#xA;<!-- end snippet -->&#xD;&#xA;&#xD;&#xA;&#xD;&#xA;&#xD;&#xA;error is :&#xD;&#xA;&#xD;&#xA;<!-- begin snippet: js hide: false -->&#xD;&#xA;&#xD;&#xA;<!-- language: lang-html -->&#xD;&#xA;&#xD;&#xA;    May 18, 2015 3:09:04 PM org.springframework.context.support.AbstractApplicationContext doClose&#xD;&#xA;    INFO: Closing Root WebApplicationContext: startup date [Mon May 18 15:08:55 IRDT 2015]; root of context hierarchy&#xD;&#xA;    May 18, 2015 3:09:04 PM org.springframework.orm.jpa.AbstractEntityManagerFactoryBean destroy&#xD;&#xA;    INFO: Closing JPA EntityManagerFactory for persistence unit 'portal'&#xD;&#xA;    <May 18, 2015 3:09:10 PM IRDT> <Error> <javax.enterprise.resource.webcontainer.jsf.flow> <BEA-000000> <Unable to obtain CDI 1.1 utilities for Mojarra> &#xD;&#xA;    <May 18, 2015 3:09:10 PM IRDT> <Error> <javax.enterprise.resource.webcontainer.jsf.application.view> <BEA-000000> <Unable to obtain CDI 1.1 utilities for Mojarra> &#xD;&#xA;    May 18, 2015 3:09:10 PM org.springframework.web.context.ContextLoader initWebApplicationContext&#xD;&#xA;    INFO: Root WebApplicationContext: initialization started&#xD;&#xA;    May 18, 2015 3:09:10 PM org.springframework.context.support.AbstractApplicationContext prepareRefresh&#xD;&#xA;    INFO: Refreshing Root WebApplicationContext: startup date [Mon May 18 15:09:10 IRDT 2015]; root of context hierarchy&#xD;&#xA;    May 18, 2015 3:09:10 PM org.springframework.beans.factory.xml.XmlBeanDefinitionReader loadBeanDefinitions&#xD;&#xA;    INFO: Loading XML bean definitions from ServletContext resource [/WEB-INF/springContext.xml]&#xD;&#xA;    May 18, 2015 3:09:11 PM org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor <init>&#xD;&#xA;    INFO: JSR-330 'javax.inject.Inject' annotation found and supported for autowiring&#xD;&#xA;    May 18, 2015 3:09:11 PM org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean createNativeEntityManagerFactory&#xD;&#xA;    INFO: Building JPA container EntityManagerFactory for persistence unit 'portal'&#xD;&#xA;    May 18, 2015 3:09:11 PM org.hibernate.jpa.internal.util.LogHelper logPersistenceUnitInformation&#xD;&#xA;    INFO: HHH000204: Processing PersistenceUnitInfo [&#xD;&#xA;    	name: portal&#xD;&#xA;    	...]&#xD;&#xA;    May 18, 2015 3:09:11 PM org.hibernate.Version logVersion&#xD;&#xA;    INFO: HHH000412: Hibernate Core {4.3.6.Final}&#xD;&#xA;    May 18, 2015 3:09:11 PM org.hibernate.cfg.Environment <clinit>&#xD;&#xA;    INFO: HHH000206: hibernate.properties not found&#xD;&#xA;    May 18, 2015 3:09:11 PM org.hibernate.cfg.Environment buildBytecodeProvider&#xD;&#xA;    INFO: HHH000021: Bytecode provider name : javassist&#xD;&#xA;    May 18, 2015 3:09:12 PM org.hibernate.annotations.common.reflection.java.JavaReflectionManager <clinit>&#xD;&#xA;    INFO: HCANN000001: Hibernate Commons Annotations {4.0.5.Final}&#xD;&#xA;    May 18, 2015 3:09:12 PM org.hibernate.dialect.Dialect <init>&#xD;&#xA;    INFO: HHH000400: Using dialect: org.hibernate.dialect.Oracle10gDialect&#xD;&#xA;    May 18, 2015 3:09:12 PM org.hibernate.hql.internal.ast.ASTQueryTranslatorFactory <init>&#xD;&#xA;    INFO: HHH000397: Using ASTQueryTranslatorFactory&#xD;&#xA;    May 18, 2015 3:09:13 PM org.springframework.web.context.ContextLoader initWebApplicationContext&#xD;&#xA;    INFO: Root WebApplicationContext: initialization completed in 3205 ms&#xD;&#xA;    <May 18, 2015 3:09:14 PM IRDT> <Error> <javax.enterprise.resource.webcontainer.jsf.application> <jsf.spi.injection.provider_not_found> <JSF1030: The specified InjectionProvider implementation 'com.bea.faces.WeblogicInjectionProvider' cannot be loaded.> &#xD;&#xA;    May 18, 2015 3:09:15 PM org.primefaces.webapp.PostConstructApplicationEventListener processEvent&#xD;&#xA;    INFO: Running on PrimeFaces 5.1&#xD;&#xA;    May 18, 2015 3:09:15 PM org.primefaces.extensions.application.PostConstructApplicationEventListener processEvent&#xD;&#xA;    INFO: Running on PrimeFaces Extensions 3.0.0&#xD;&#xA;    [2015-05-18 03:09:16,023] Artifact portal-view:war: Artifact is deployed successfully&#xD;&#xA;    [2015-05-18 03:09:16,024] Artifact portal-view:war: Deploy took 11,517 milliseconds&#xD;&#xA;&#xD;&#xA;<!-- end snippet -->&#xD;&#xA;&#xD;&#xA;  What should i do?";;
90719033;30301241;157882;5;042384ed-cd39-44ba-967b-94a44a384a96;2015-05-18 10:52:39.0;"I have web application that configs with with jsf 2.2.4 and primeface 5.1.it works fine when i deploy it on tomcat 8.but it doesn't deploy on weblogic 12.it goes to error in process annotation so i created weblogic.xml then it deployed but error raise up&#xD;&#xA;weblogic.xml&#xD;&#xA;&#xD;&#xA;    <weblogic-web-app xmlns=""http://xmlns.oracle.com/weblogic/weblogic-web-app""&#xD;&#xA;                      xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""&#xD;&#xA;                      xsi:schemaLocation=""http://java.sun.com/xml/ns/javaee http://java.sun.com/xml/ns/javaee/web-app_2_5.xsd http://xmlns.oracle.com/weblogic/weblogic-web-app http://xmlns.oracle.com/weblogic/weblogic-web-app/1.0/weblogic-web-app.xsd"">&#xD;&#xA;        <jsp-descriptor>&#xD;&#xA;            <keepgenerated>true</keepgenerated>&#xD;&#xA;            <debug>true</debug>&#xD;&#xA;        </jsp-descriptor>&#xD;&#xA;        <container-descriptor>&#xD;&#xA;            <prefer-application-packages>&#xD;&#xA;                <package-name>javax.faces.*</package-name>&#xD;&#xA;                <package-name>com.sun.faces.*</package-name>&#xD;&#xA;                <package-name>com.bea.faces.*</package-name>&#xD;&#xA;                <package-name>javax.persistence.*</package-name>&#xD;&#xA;                <package-name>org.springframework.*</package-name>&#xD;&#xA;            </prefer-application-packages>&#xD;&#xA;            <prefer-application-resources>&#xD;&#xA;                <resource-name>javax.faces.*</resource-name>&#xD;&#xA;                <resource-name>com.sun.faces.*</resource-name>&#xD;&#xA;                <resource-name>com.bea.faces.*</resource-name>&#xD;&#xA;                <resource-name>META-INF/services/javax.servlet.ServletContainerInitializer</resource-name>&#xD;&#xA;                <resource-name>META-INF/services/com.sun.faces.*</resource-name>&#xD;&#xA;                <resource-name>META-INF/services/javax.faces.*</resource-name>&#xD;&#xA;&#xD;&#xA;            </prefer-application-resources>&#xD;&#xA;        </container-descriptor>&#xD;&#xA;    <!--    <osgi-framework-reference>&#xD;&#xA;            <name>OsgiFramework-0</name>&#xD;&#xA;            <application-bundle-symbolic-name>org.nspofmw.crm.customer</application-bundle-symbolic-name>&#xD;&#xA;        </osgi-framework-reference>-->&#xD;&#xA;        <context-root>customer</context-root>&#xD;&#xA;    </weblogic-web-app>&#xD;&#xA;&#xD;&#xA;&#xD;&#xA;&#xD;&#xA;error is :&#xD;&#xA;&#xD;&#xA;    May 18, 2015 3:09:04 PM org.springframework.context.support.AbstractApplicationContext doClose&#xD;&#xA;    INFO: Closing Root WebApplicationContext: startup date [Mon May 18 15:08:55 IRDT 2015]; root of context hierarchy&#xD;&#xA;    May 18, 2015 3:09:04 PM org.springframework.orm.jpa.AbstractEntityManagerFactoryBean destroy&#xD;&#xA;    INFO: Closing JPA EntityManagerFactory for persistence unit 'portal'&#xD;&#xA;    <May 18, 2015 3:09:10 PM IRDT> <Error> <javax.enterprise.resource.webcontainer.jsf.flow> <BEA-000000> <Unable to obtain CDI 1.1 utilities for Mojarra> &#xD;&#xA;    <May 18, 2015 3:09:10 PM IRDT> <Error> <javax.enterprise.resource.webcontainer.jsf.application.view> <BEA-000000> <Unable to obtain CDI 1.1 utilities for Mojarra> &#xD;&#xA;    May 18, 2015 3:09:10 PM org.springframework.web.context.ContextLoader initWebApplicationContext&#xD;&#xA;    INFO: Root WebApplicationContext: initialization started&#xD;&#xA;    May 18, 2015 3:09:10 PM org.springframework.context.support.AbstractApplicationContext prepareRefresh&#xD;&#xA;    INFO: Refreshing Root WebApplicationContext: startup date [Mon May 18 15:09:10 IRDT 2015]; root of context hierarchy&#xD;&#xA;    May 18, 2015 3:09:10 PM org.springframework.beans.factory.xml.XmlBeanDefinitionReader loadBeanDefinitions&#xD;&#xA;    INFO: Loading XML bean definitions from ServletContext resource [/WEB-INF/springContext.xml]&#xD;&#xA;    May 18, 2015 3:09:11 PM org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor <init>&#xD;&#xA;    INFO: JSR-330 'javax.inject.Inject' annotation found and supported for autowiring&#xD;&#xA;    May 18, 2015 3:09:11 PM org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean createNativeEntityManagerFactory&#xD;&#xA;    INFO: Building JPA container EntityManagerFactory for persistence unit 'portal'&#xD;&#xA;    May 18, 2015 3:09:11 PM org.hibernate.jpa.internal.util.LogHelper logPersistenceUnitInformation&#xD;&#xA;    INFO: HHH000204: Processing PersistenceUnitInfo [&#xD;&#xA;    	name: portal&#xD;&#xA;    	...]&#xD;&#xA;    May 18, 2015 3:09:11 PM org.hibernate.Version logVersion&#xD;&#xA;    INFO: HHH000412: Hibernate Core {4.3.6.Final}&#xD;&#xA;    May 18, 2015 3:09:11 PM org.hibernate.cfg.Environment <clinit>&#xD;&#xA;    INFO: HHH000206: hibernate.properties not found&#xD;&#xA;    May 18, 2015 3:09:11 PM org.hibernate.cfg.Environment buildBytecodeProvider&#xD;&#xA;    INFO: HHH000021: Bytecode provider name : javassist&#xD;&#xA;    May 18, 2015 3:09:12 PM org.hibernate.annotations.common.reflection.java.JavaReflectionManager <clinit>&#xD;&#xA;    INFO: HCANN000001: Hibernate Commons Annotations {4.0.5.Final}&#xD;&#xA;    May 18, 2015 3:09:12 PM org.hibernate.dialect.Dialect <init>&#xD;&#xA;    INFO: HHH000400: Using dialect: org.hibernate.dialect.Oracle10gDialect&#xD;&#xA;    May 18, 2015 3:09:12 PM org.hibernate.hql.internal.ast.ASTQueryTranslatorFactory <init>&#xD;&#xA;    INFO: HHH000397: Using ASTQueryTranslatorFactory&#xD;&#xA;    May 18, 2015 3:09:13 PM org.springframework.web.context.ContextLoader initWebApplicationContext&#xD;&#xA;    INFO: Root WebApplicationContext: initialization completed in 3205 ms&#xD;&#xA;    <May 18, 2015 3:09:14 PM IRDT> <Error> <javax.enterprise.resource.webcontainer.jsf.application> <jsf.spi.injection.provider_not_found> <JSF1030: The specified InjectionProvider implementation 'com.bea.faces.WeblogicInjectionProvider' cannot be loaded.> &#xD;&#xA;    May 18, 2015 3:09:15 PM org.primefaces.webapp.PostConstructApplicationEventListener processEvent&#xD;&#xA;    INFO: Running on PrimeFaces 5.1&#xD;&#xA;    May 18, 2015 3:09:15 PM org.primefaces.extensions.application.PostConstructApplicationEventListener processEvent&#xD;&#xA;    INFO: Running on PrimeFaces Extensions 3.0.0&#xD;&#xA;    [2015-05-18 03:09:16,023] Artifact portal-view:war: Artifact is deployed successfully&#xD;&#xA;    [2015-05-18 03:09:16,024] Artifact portal-view:war: Deploy took 11,517 milliseconds&#xD;&#xA;&#xD;&#xA;  What should i do?";;Removed inapplicable appliance of runnable code snippet markup on non-runnable code snippets. Those are not HTML/CSS/JS!
