PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
2579869;5276894;1;1;null;1;""
2579869;5277035;1;1;1;1;""
2579869;5282377;1;1;1;1;""
2579869;5282660;1;1;1;1;""
2579869;26391973;1;1;1;1;""
2579869;26392083;1;1;1;1;""
2579869;26432745;1;1;1;null;""
2579869;5276894;2;2;null;2;""
2579869;5277035;2;2;2;2;""
2579869;5282377;2;2;2;2;""
2579869;5282660;2;2;2;2;""
2579869;26391973;2;2;2;2;""
2579869;26392083;2;2;2;2;""
2579869;26432745;2;2;2;null;""
2579869;5277035;1;3;null;3;""
2579869;5282377;1;3;3;3;""
2579869;5282660;1;3;3;3;""
2579869;26391973;1;3;3;3;""
2579869;26392083;1;3;3;3;""
2579869;26432745;1;3;3;null;""
2579869;5277035;2;4;null;4;""
2579869;5282377;2;4;4;4;""
2579869;5282660;2;4;4;4;""
2579869;26391973;2;4;4;4;""
2579869;26392083;2;4;4;4;""
2579869;26432745;2;4;4;null;""
2579869;5282377;1;5;null;5;""
2579869;5282660;1;5;5;5;""
2579869;26391973;1;5;5;5;""
2579869;26392083;1;5;5;5;""
2579869;26432745;1;5;5;null;""
2579869;5282377;2;6;null;6;""
2579869;5282660;2;6;6;6;""
2579869;26391973;2;6;6;6;""
2579869;26392083;2;6;6;6;""
2579869;26432745;2;6;6;null;""
2579869;5282377;1;7;null;7;""
2579869;5282660;1;7;7;7;""
2579869;26391973;1;7;7;7;""
2579869;26392083;1;7;7;7;""
2579869;26432745;1;7;7;null;""
2579869;5282377;2;8;null;8;""
2579869;5282660;2;8;8;8;""
2579869;26391973;2;8;8;8;""
2579869;26392083;2;8;8;8;""
2579869;26432745;2;8;8;null;""
2579869;5282377;1;9;null;9;""
2579869;5282660;1;9;9;9;""
2579869;26391973;1;9;9;9;""
2579869;26392083;1;9;9;9;""
2579869;26432745;1;9;9;null;""
2579869;5282377;2;10;null;10;""
2579869;5282660;2;10;10;10;""
2579869;26391973;2;10;10;10;""
2579869;26392083;2;10;10;10;""
2579869;26432745;2;10;10;null;""
2579869;5282377;1;11;null;11;""
2579869;5282660;1;11;11;11;""
2579869;26391973;1;11;11;11;""
2579869;26392083;1;11;11;11;""
2579869;26432745;1;11;11;null;""
2579869;5282377;2;12;null;12;""
2579869;5282660;2;12;12;12;""
2579869;26391973;2;12;12;12;""
2579869;26392083;2;12;12;12;""
2579869;26432745;2;12;12;null;""
2579869;5282377;1;13;null;13;""
2579869;5282660;1;13;13;13;""
2579869;26391973;1;13;13;13;""
2579869;26392083;1;13;13;13;""
2579869;26432745;1;13;13;null;""
