PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
38138245;121690052;1;1;null;1;""
38138245;121690491;1;1;1;1;""
38138245;121690864;1;1;1;1;""
38138245;121702236;1;1;1;1;""
38138245;132975211;1;1;1;1;""
38138245;137762791;1;1;1;1;""
38138245;146388172;1;1;1;null;""
38138245;121690052;2;2;null;2;""
38138245;121690491;2;2;2;2;""
38138245;121690864;2;2;2;2;""
38138245;121702236;2;2;2;2;""
38138245;132975211;2;2;2;2;""
38138245;137762791;2;2;2;2;""
38138245;146388172;2;2;2;null;""
38138245;121690052;1;3;null;3;""
38138245;121690491;1;3;3;3;""
38138245;121690864;1;3;3;3;""
38138245;121702236;1;3;3;3;""
38138245;132975211;1;3;3;3;""
38138245;137762791;1;3;3;3;""
38138245;146388172;1;3;3;null;""
38138245;121690052;2;4;null;4;""
38138245;121690491;2;4;4;4;""
38138245;121690864;2;4;4;4;""
38138245;121702236;2;4;4;4;""
38138245;132975211;2;4;4;4;""
38138245;137762791;2;4;4;4;""
38138245;146388172;2;4;4;null;""
38138245;121690052;1;5;null;5;""
38138245;121690491;1;5;5;5;""
38138245;121690864;1;5;5;5;""
38138245;121702236;1;5;5;5;""
38138245;132975211;1;5;5;5;""
38138245;137762791;1;5;5;5;""
38138245;146388172;1;5;5;null;""
