PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
32960600;101153246;2;1;null;1;
32960600;101153417;2;1;1;5;
32960600;101153644;2;5;1;10;
32960600;101153894;2;10;5;null;
32960600;101153246;1;2;null;2;
32960600;101153417;1;2;2;6;
32960600;101153644;1;6;2;11;
32960600;101153894;1;11;6;null;
32960600;101153417;2;3;null;7;
32960600;101153644;2;7;3;12;
32960600;101153894;2;12;7;null;
32960600;101153644;2;1;null;6;
32960600;101153894;2;6;1;6;
32960600;101154018;2;6;6;null;
32960600;101153644;1;2;null;7;
32960600;101153894;1;7;2;7;
32960600;101154018;1;7;7;null;
32960600;101153644;2;3;null;8;
32960600;101153894;2;8;3;8;
32960600;101154018;2;8;8;null;
32960600;101153644;1;4;null;9;
32960600;101153894;1;9;4;null;
32960600;101153894;1;1;null;1;
32960600;101154018;1;1;1;null;
32960600;101153894;2;2;null;2;
32960600;101154018;2;2;2;10;
32960600;101155645;2;10;2;10;
32960600;101155819;2;10;10;null;
32960600;101153894;1;3;null;3;
32960600;101154018;1;3;3;null;
32960600;101153894;2;4;null;4;
32960600;101154018;2;4;4;12;
32960600;101155645;2;12;4;12;
32960600;101155819;2;12;12;null;
32960600;101153894;1;5;null;5;
32960600;101154018;1;5;5;null;
32960600;101155645;1;1;null;1;
32960600;101155819;1;1;1;null;
32960600;101155645;2;2;null;2;
32960600;101155819;2;2;2;null;
32960600;101155645;1;3;null;3;
32960600;101155819;1;3;3;null;
32960600;101155645;2;4;null;4;
32960600;101155819;2;4;4;null;
32960600;101155645;1;5;null;5;
32960600;101155819;1;5;5;null;
32960600;101155645;2;6;null;6;
32960600;101155819;2;6;6;null;
32960600;101155645;1;7;null;7;
32960600;101155819;1;7;7;null;
32960600;101155645;2;8;null;8;
32960600;101155819;2;8;8;null;
32960600;101155645;1;9;null;9;
32960600;101155819;1;9;9;null;
32960600;101155645;1;11;null;11;
32960600;101155819;1;11;11;null;
