PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
32801275;100525032;1;1;null;1;""
32801275;100525173;1;1;1;1;""
32801275;100525430;1;1;1;1;""
32801275;100525854;1;1;1;1;""
32801275;100526497;1;1;1;1;""
32801275;100528774;1;1;1;1;""
32801275;104304907;1;1;1;1;""
32801275;117344686;1;1;1;1;""
32801275;122670301;1;1;1;null;""
32801275;100525032;2;2;null;2;""
32801275;100525173;2;2;2;2;""
32801275;100525430;2;2;2;2;""
32801275;100525854;2;2;2;2;""
32801275;100526497;2;2;2;2;""
32801275;100528774;2;2;2;2;""
32801275;104304907;2;2;2;2;""
32801275;117344686;2;2;2;null;" Zusammengefasster Codeblock"
32801275;100525032;1;3;null;5;""
32801275;100525173;1;5;3;5;""
32801275;100525430;1;5;5;5;""
32801275;100525854;1;5;5;5;""
32801275;100526497;1;5;5;5;""
32801275;100528774;1;5;5;5;""
32801275;104304907;1;5;5;5;""
32801275;117344686;1;5;5;null;""
32801275;100525032;2;4;null;6;""
32801275;100525173;2;6;4;6;""
32801275;100525430;2;6;6;6;""
32801275;100525854;2;6;6;6;""
32801275;100526497;2;6;6;6;""
32801275;100528774;2;6;6;6;""
32801275;104304907;2;6;6;6;""
32801275;117344686;2;6;6;3;""
32801275;122670301;2;3;6;null;""
32801275;100525032;1;5;null;7;""
32801275;100525173;1;7;5;7;""
32801275;100525430;1;7;7;7;""
32801275;100525854;1;7;7;7;""
32801275;100526497;1;7;7;7;""
32801275;100528774;1;7;7;7;""
32801275;104304907;1;7;7;7;""
32801275;117344686;1;7;7;7;""
32801275;122670301;1;7;7;null;""
32801275;100525173;1;3;null;3;""
32801275;100525430;1;3;3;3;""
32801275;100525854;1;3;3;3;""
32801275;100526497;1;3;3;3;""
32801275;100528774;1;3;3;3;""
32801275;104304907;1;3;3;3;""
32801275;117344686;1;3;3;null;""
32801275;100525173;2;4;null;4;""
32801275;100525430;2;4;4;4;""
32801275;100525854;2;4;4;4;""
32801275;100526497;2;4;4;4;""
32801275;100528774;2;4;4;4;""
32801275;104304907;2;4;4;4;""
32801275;117344686;2;4;4;null;""
32801275;122670301;2;2;null;null;""
32801275;122670301;1;4;null;null;""
32801275;122670301;2;5;null;null;""
32801275;122670301;2;6;null;null;""
