PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
32292973;98526195;1;1;null;1;""
32292973;98526522;1;1;1;1;""
32292973;98526691;1;1;1;1;""
32292973;98526960;1;1;1;1;""
32292973;98530986;1;1;1;1;""
32292973;98532762;1;1;1;1;""
32292973;98544064;1;1;1;1;""
32292973;110729840;1;1;1;null;""
32292973;98526195;2;2;null;2;""
32292973;98526522;2;2;2;2;""
32292973;98526691;2;2;2;2;""
32292973;98526960;2;2;2;2;""
32292973;98530986;2;2;2;2;""
32292973;98532762;2;2;2;2;""
32292973;98544064;2;2;2;2;""
32292973;110729840;2;2;2;null;""
32292973;98532762;1;3;null;3;""
32292973;98544064;1;3;3;3;""
32292973;110729840;1;3;3;null;""
