PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
"29762130";"88604665";"1";"1";"null";"1";""
"29762130";"146708025";"1";"1";"1";"null";""
"29762130";"88604665";"2";"2";"null";"2";""
"29762130";"146708025";"2";"2";"2";"null";""
"29762130";"88604665";"1";"3";"null";"3";""
"29762130";"146708025";"1";"3";"3";"null";""
"29762130";"88604665";"2";"4";"null";"4";""
"29762130";"146708025";"2";"4";"4";"null";""
"29762130";"88604665";"1";"5";"null";"5";""
"29762130";"146708025";"1";"5";"5";"null";""
"29762130";"88604665";"2";"6";"null";"6";""
"29762130";"146708025";"2";"6";"6";"null";""
"29762130";"88604665";"1";"7";"null";"7";""
"29762130";"146708025";"1";"7";"7";"null";""
"29762130";"88604665";"2";"8";"null";"8";""
"29762130";"146708025";"2";"8";"8";"null";""
"29762130";"88604665";"1";"9";"null";"9";""
"29762130";"146708025";"1";"9";"9";"null";""
