PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
"18315419";"45593407";"1";"1";"null";"1";""
"18315419";"45594239";"1";"1";"1";"null";""
"18315419";"45593407";"2";"2";"null";"2";""
"18315419";"45594239";"2";"2";"2";"null";""
"18315419";"45593407";"1";"3";"null";"3";""
"18315419";"45594239";"1";"3";"3";"null";""
"18315419";"45593407";"2";"4";"null";"4";""
"18315419";"45594239";"2";"4";"4";"null";""
"18315419";"45593407";"1";"5";"null";"5";""
"18315419";"45594239";"1";"5";"5";"null";""
"18315419";"45593407";"2";"6";"null";"6";""
"18315419";"45594239";"2";"6";"6";"null";""
"18315419";"45593407";"1";"7";"null";"7";""
"18315419";"45594239";"1";"7";"7";"null";""
"18315419";"45593407";"2";"8";"null";"8";""
"18315419";"45594239";"2";"8";"8";"null";""
"18315419";"45593407";"1";"9";"null";"9";""
"18315419";"45594239";"1";"9";"9";"null";""
"18315419";"45594239";"2";"10";"null";"null";""
"18315419";"45594239";"1";"11";"null";"null";""
