PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
"24794554";"69506179";"1";"1";"null";"1";""
"24794554";"69506845";"1";"1";"1";"1";""
"24794554";"69507567";"1";"1";"1";"1";""
"24794554";"69507961";"1";"1";"1";"1";""
"24794554";"69508372";"1";"1";"1";"1";""
"24794554";"69509677";"1";"1";"1";"null";""
"24794554";"69506179";"2";"2";"null";"2";""
"24794554";"69506845";"2";"2";"2";"2";""
"24794554";"69507567";"2";"2";"2";"2";""
"24794554";"69507961";"2";"2";"2";"2";""
"24794554";"69508372";"2";"2";"2";"2";""
"24794554";"69509677";"2";"2";"2";"null";""
"24794554";"69506179";"1";"3";"null";"3";""
"24794554";"69506845";"1";"3";"3";"3";""
"24794554";"69507567";"1";"3";"3";"3";""
"24794554";"69507961";"1";"3";"3";"3";""
"24794554";"69508372";"1";"3";"3";"3";""
"24794554";"69509677";"1";"3";"3";"null";""
"24794554";"69506845";"2";"4";"null";"4";""
"24794554";"69507567";"2";"4";"4";"4";""
"24794554";"69507961";"2";"4";"4";"4";""
"24794554";"69508372";"2";"4";"4";"4";""
"24794554";"69509677";"2";"4";"4";"null";""
"24794554";"69506845";"1";"5";"null";"5";""
"24794554";"69507567";"1";"5";"5";"5";""
"24794554";"69507961";"1";"5";"5";"5";""
"24794554";"69508372";"1";"5";"5";"5";""
"24794554";"69509677";"1";"5";"5";"null";""
"24794554";"69506845";"2";"6";"null";"6";""
"24794554";"69507567";"2";"6";"6";"6";""
"24794554";"69507961";"2";"6";"6";"6";""
"24794554";"69508372";"2";"6";"6";"6";""
"24794554";"69509677";"2";"6";"6";"null";""
"24794554";"69507567";"1";"7";"null";"7";""
"24794554";"69507961";"1";"7";"7";"7";""
"24794554";"69508372";"1";"7";"7";"7";""
"24794554";"69509677";"1";"7";"7";"null";""
"24794554";"69507567";"2";"8";"null";"8";""
"24794554";"69507961";"2";"8";"8";"8";""
"24794554";"69508372";"2";"8";"8";"8";""
"24794554";"69509677";"2";"8";"8";"null";""
"24794554";"69507567";"1";"9";"null";"9";""
"24794554";"69507961";"1";"9";"9";"9";""
"24794554";"69508372";"1";"9";"9";"9";""
"24794554";"69509677";"1";"9";"9";"null";""
"24794554";"69507961";"2";"10";"null";"10";""
"24794554";"69508372";"2";"10";"10";"10";""
"24794554";"69509677";"2";"10";"10";"null";""
"24794554";"69507961";"1";"11";"null";"11";""
"24794554";"69508372";"1";"11";"11";"11";""
"24794554";"69509677";"1";"11";"11";"null";""
"24794554";"69507961";"2";"12";"null";"12";""
"24794554";"69508372";"2";"12";"12";"12";""
"24794554";"69509677";"2";"12";"12";"null";""
