PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
"2501882";"5105552";"1";"1";"null";"1";""
"2501882";"5105669";"1";"1";"1";"null";""
"2501882";"5105552";"2";"2";"null";"2";""
"2501882";"5105669";"2";"2";"2";"null";""
"2501882";"5105552";"1";"3";"null";"3";""
"2501882";"5105669";"1";"3";"3";"null";""
"2501882";"5105552";"2";"4";"null";"4";""
"2501882";"5105669";"2";"4";"4";"null";""
"2501882";"5105552";"1";"5";"null";"5";""
"2501882";"5105669";"1";"5";"5";"null";""
"2501882";"5105552";"2";"6";"null";"6";""
"2501882";"5105669";"2";"6";"6";"null";""
"2501882";"5105552";"1";"7";"null";"7";""
"2501882";"5105669";"1";"7";"7";"null";""
